TransactionID,CustomerID,CustomerSegment,ProductCategory,OrderMonth,PaymentTerms,IsStandardOrder,IsUrgent,TransactionAmount,COGS_EUR,WarehouseCost_EUR,ShippingCost_EUR,ReturnsCost_EUR,InterestCost_EUR,OverheadCost_EUR,TotalCost_EUR,Profit_EUR,ProfitMargin_Pct,CostToRevenue_Pct,ProfitabilityCategory,ShouldRaisePrice,ShouldReduceCost,ShouldReviewCustomer
TXN-2023-005766,CUST-187,SMB,Frozen,2,Net-90,True,False,244.87,146.92,54.48,0.0,0.0,3.02,69.23,273.65,-28.78,-11.75,111.75,Loss,True,True,True
TXN-2023-005767,CUST-187,SMB,Milk,2,Net-30,True,False,114.0,68.4,86.34,0.0,0.0,0.47,74.23,229.44,-115.44,-101.26,201.26,Loss,True,True,True
TXN-2023-005768,CUST-187,SMB,Frozen,3,Net-30,True,False,145.31,87.19,52.59,0.0,0.0,0.6,69.23,209.61,-64.3,-44.25,144.25,Loss,True,True,True
TXN-2023-005769,CUST-187,SMB,Frozen,3,Net-90,False,False,93.38,56.03,72.93,23.51,0.0,1.15,69.23,222.85,-129.47,-138.65,238.65,Loss,True,True,True
TXN-2023-005770,CUST-187,SMB,Frozen,3,Net-90,False,False,122.43,73.46,65.55,24.67,0.0,1.51,69.23,234.42,-111.99,-91.47,191.47,Loss,True,True,True
TXN-2023-005771,CUST-187,SMB,Fresh,3,Net-30,True,False,207.78,124.67,109.16,0.0,0.0,0.85,79.23,313.91,-106.13,-51.08,151.08,Loss,True,True,True
TXN-2023-005772,CUST-187,SMB,Frozen,3,Net-30,False,True,215.27,129.16,88.65,49.35,0.0,0.88,69.23,337.27,-122.0,-56.67,156.67,Loss,True,True,True
TXN-2023-005773,CUST-187,SMB,Grocery,4,Net-30,True,True,259.53,155.72,75.76,0.0,0.0,1.07,64.23,296.78,-37.25,-14.35,114.35,Loss,True,True,True
TXN-2023-005774,CUST-187,SMB,Frozen,4,Net-30,True,False,190.26,114.16,41.57,0.0,0.0,0.78,69.23,225.74,-35.48,-18.65,118.65,Loss,True,True,True
TXN-2023-005775,CUST-187,SMB,Frozen,4,Net-90,False,False,82.07,49.24,72.25,23.51,0.0,1.01,69.23,215.24,-133.17,-162.27,262.27,Loss,True,True,True
TXN-2023-005776,CUST-187,SMB,Fresh,4,Net-60,True,False,314.08,188.45,183.24,0.0,0.0,2.58,79.23,453.5,-139.42,-44.39,144.39,Loss,True,True,True
TXN-2023-005777,CUST-187,SMB,Frozen,4,Net-30,False,False,314.08,188.45,133.56,34.02,102.36,1.29,69.23,528.91,-214.83,-68.4,168.4,Loss,True,True,True
TXN-2023-005778,CUST-187,SMB,Frozen,5,Net-90,True,False,177.71,106.63,56.77,0.0,0.0,2.19,69.23,234.82,-57.11,-32.13,132.13,Loss,True,True,True
TXN-2023-005779,CUST-187,SMB,Fresh,5,Net-30,True,False,133.14,79.88,106.5,0.0,0.0,0.55,79.23,266.16,-133.02,-99.91,199.91,Loss,True,True,True
TXN-2023-005780,CUST-187,SMB,Fresh,5,Net-30,True,False,75.45,45.27,94.73,0.0,0.0,0.31,79.23,219.54,-144.09,-190.97,290.97,Loss,True,True,True
TXN-2023-005781,CUST-187,SMB,Frozen,5,Net-30,True,False,320.18,192.11,69.66,0.0,0.0,1.32,69.23,332.32,-12.14,-3.79,103.79,Breakeven,True,True,True
TXN-2023-005782,CUST-187,SMB,Fresh,5,Net-60,False,False,160.85,96.51,133.26,51.9,0.0,1.32,79.23,362.22,-201.37,-125.19,225.19,Loss,True,True,True
TXN-2023-005783,CUST-187,SMB,Frozen,6,Net-90,True,False,266.19,159.71,48.93,0.0,0.0,3.28,69.23,281.15,-14.96,-5.62,105.62,Breakeven,True,True,True
TXN-2023-005784,CUST-187,SMB,Fresh,6,Net-60,True,False,182.36,109.42,130.85,0.0,0.0,1.5,79.23,321.0,-138.64,-76.02,176.02,Loss,True,True,True
TXN-2023-005785,CUST-187,SMB,Fresh,6,Net-30,False,True,114.84,68.9,167.93,67.93,0.0,0.47,79.23,384.46,-269.62,-234.78,334.78,Loss,True,True,True
TXN-2023-005786,CUST-187,SMB,Frozen,6,Net-30,True,False,329.33,197.6,55.77,0.0,0.0,1.35,69.23,323.95,5.38,1.63,98.37,Profitable,False,True,True
TXN-2023-005787,CUST-187,SMB,Grocery,6,Net-60,True,True,149.66,89.8,77.48,0.0,0.0,1.23,64.23,232.74,-83.08,-55.51,155.51,Loss,True,True,True
TXN-2023-005788,CUST-187,SMB,Grocery,7,Net-30,True,False,148.38,89.03,47.15,0.0,0.0,0.61,64.23,201.02,-52.64,-35.48,135.48,Loss,True,True,True
TXN-2023-005789,CUST-187,SMB,Frozen,7,Net-60,True,False,269.5,161.7,64.76,0.0,0.0,2.22,69.23,297.91,-28.41,-10.54,110.54,Loss,True,True,True
TXN-2023-005790,CUST-187,SMB,Delicatessen,7,Net-30,False,False,381.17,228.7,279.59,44.9,0.0,1.57,77.23,631.99,-250.82,-65.8,165.8,Loss,True,True,True
TXN-2023-005791,CUST-187,SMB,Frozen,7,Net-30,True,False,133.65,80.19,67.82,0.0,0.0,0.55,69.23,217.79,-84.14,-62.96,162.96,Loss,True,True,True
TXN-2023-005792,CUST-187,SMB,Fresh,7,Net-30,True,False,262.43,157.46,106.99,0.0,0.0,1.08,79.23,344.76,-82.33,-31.37,131.37,Loss,True,True,True
TXN-2023-005793,CUST-187,SMB,Frozen,8,Net-30,True,False,213.14,127.88,65.27,0.0,0.0,0.88,69.23,263.26,-50.12,-23.52,123.52,Loss,True,True,True
TXN-2023-005794,CUST-187,SMB,Frozen,8,Net-30,True,False,138.3,82.98,60.16,0.0,0.0,0.57,69.23,212.94,-74.64,-53.97,153.97,Loss,True,True,True
TXN-2023-005795,CUST-187,SMB,DetergentsPaper,8,Net-30,True,False,140.43,84.26,50.32,0.0,0.0,0.58,64.23,199.39,-58.96,-41.98,141.98,Loss,True,True,True
TXN-2023-005796,CUST-187,SMB,Milk,9,Net-30,True,False,87.62,52.57,94.48,0.0,0.0,0.36,74.23,221.64,-134.02,-152.96,252.96,Loss,True,True,True
TXN-2023-005797,CUST-187,SMB,Frozen,9,Net-30,False,False,55.36,33.22,68.0,22.34,0.0,0.23,69.23,193.02,-137.66,-248.66,348.66,Loss,True,True,True
TXN-2023-005798,CUST-187,SMB,Milk,9,Net-90,False,False,133.15,79.89,100.66,38.29,0.0,1.64,74.23,294.71,-161.56,-121.34,221.34,Loss,True,True,True
TXN-2023-005799,CUST-187,SMB,Fresh,9,Net-30,True,False,286.13,171.68,98.67,0.0,0.0,1.18,79.23,350.76,-64.63,-22.59,122.59,Loss,True,True,True
TXN-2023-005800,CUST-187,SMB,Delicatessen,10,Net-60,True,False,71.24,42.74,79.91,0.0,0.0,0.59,77.23,200.47,-129.23,-181.41,281.41,Loss,True,True,True
TXN-2023-005801,CUST-187,SMB,Milk,10,Net-90,False,True,291.33,174.8,231.06,62.24,0.0,3.59,74.23,545.92,-254.59,-87.39,187.39,Loss,True,True,True
TXN-2023-005802,CUST-187,SMB,Frozen,10,Net-30,False,False,148.68,89.21,100.8,25.84,0.0,0.61,69.23,285.69,-137.01,-92.15,192.15,Loss,True,True,True
TXN-2023-005803,CUST-187,SMB,Fresh,10,Net-60,True,False,192.22,115.33,77.7,0.0,0.0,1.58,79.23,273.84,-81.62,-42.46,142.46,Loss,True,True,True
TXN-2023-005804,CUST-187,SMB,Delicatessen,11,Net-30,True,False,141.35,84.81,84.41,0.0,0.0,0.58,77.23,247.03,-105.68,-74.76,174.76,Loss,True,True,True
TXN-2023-005805,CUST-187,SMB,Grocery,11,Net-60,False,True,211.06,126.64,114.26,68.44,0.0,1.73,64.23,375.3,-164.24,-77.81,177.81,Loss,True,True,True
TXN-2023-005806,CUST-187,SMB,Fresh,11,Net-30,False,True,270.62,162.37,241.29,79.83,0.0,1.11,79.23,563.83,-293.21,-108.35,208.35,Loss,True,True,True
TXN-2023-005807,CUST-187,SMB,Milk,11,Net-30,True,False,87.19,52.31,59.13,0.0,0.0,0.36,74.23,186.03,-98.84,-113.37,213.37,Loss,True,True,True
TXN-2023-005808,CUST-187,SMB,Fresh,12,Net-60,True,False,151.0,90.6,97.49,0.0,0.0,1.24,79.23,268.56,-117.56,-77.85,177.85,Loss,True,True,True
TXN-2023-005809,CUST-187,SMB,Fresh,12,Net-30,False,False,353.22,211.93,265.63,67.77,0.0,1.45,79.23,626.01,-272.79,-77.23,177.23,Loss,True,True,True
TXN-2023-005810,CUST-187,SMB,Delicatessen,12,Net-30,True,False,89.53,53.72,71.33,0.0,0.0,0.37,77.23,202.65,-113.12,-126.35,226.35,Loss,True,True,True
TXN-2023-005811,CUST-187,SMB,Delicatessen,12,Net-30,True,False,178.75,107.25,107.35,0.0,0.0,0.73,77.23,292.56,-113.81,-63.67,163.67,Loss,True,True,True
TXN-2023-005812,CUST-187,SMB,Frozen,12,Net-30,False,False,226.02,135.61,120.33,30.52,0.0,0.93,69.23,356.62,-130.6,-57.78,157.78,Loss,True,True,True
TXN-2023-005813,CUST-188,Mid-Market,Frozen,1,Net-60,False,True,222.11,133.27,145.65,49.35,0.0,1.83,89.59,419.69,-197.58,-88.95,188.95,Loss,True,True,True
TXN-2023-005814,CUST-188,Mid-Market,Frozen,1,Net-90,False,False,283.3,169.98,117.3,32.86,0.0,3.49,89.59,413.22,-129.92,-45.86,145.86,Loss,True,True,True
TXN-2023-005815,CUST-188,Mid-Market,Frozen,1,Net-60,True,False,1741.74,1045.04,200.72,0.0,0.0,14.32,89.59,1349.67,392.07,22.51,77.49,Highly Profitable,False,False,False
TXN-2023-005816,CUST-188,Mid-Market,DetergentsPaper,1,Net-60,True,False,715.33,429.2,80.76,0.0,0.0,5.88,84.59,600.43,114.9,16.06,83.94,Highly Profitable,False,False,False
TXN-2023-005817,CUST-188,Mid-Market,Grocery,2,Net-60,False,True,1453.96,872.38,293.13,246.15,0.0,11.95,84.59,1508.2,-54.24,-3.73,103.73,Loss,True,True,True
TXN-2023-005818,CUST-188,Mid-Market,Fresh,2,Net-30,True,True,313.92,188.35,180.83,0.0,0.0,1.29,99.59,470.06,-156.14,-49.74,149.74,Loss,True,True,True
TXN-2023-005819,CUST-188,Mid-Market,Milk,3,Net-30,False,False,727.27,436.36,218.34,54.09,0.0,2.99,94.59,806.37,-79.1,-10.88,110.88,Loss,True,True,True
TXN-2023-005820,CUST-188,Mid-Market,DetergentsPaper,3,Net-90,False,False,412.98,247.79,62.12,32.19,0.0,5.09,84.59,431.78,-18.8,-4.55,104.55,Breakeven,True,True,True
TXN-2023-005821,CUST-188,Mid-Market,Milk,4,Net-60,True,False,792.84,475.7,182.11,0.0,0.0,6.52,94.59,758.92,33.92,4.28,95.72,Profitable,False,True,True
TXN-2023-005822,CUST-188,Mid-Market,Fresh,4,Net-60,True,False,1496.29,897.77,387.55,0.0,0.0,12.3,99.59,1397.21,99.08,6.62,93.38,Highly Profitable,False,False,False
TXN-2023-005823,CUST-188,Mid-Market,Grocery,4,Net-60,True,False,361.41,216.85,48.47,0.0,0.0,2.97,84.59,352.88,8.53,2.36,97.64,Profitable,False,True,True
TXN-2023-005824,CUST-188,Mid-Market,Grocery,4,Net-90,False,False,361.62,216.97,110.53,69.76,0.0,4.46,84.59,486.31,-124.69,-34.48,134.48,Loss,True,True,True
TXN-2023-005825,CUST-188,Mid-Market,Milk,5,Net-60,True,False,417.71,250.63,129.05,0.0,0.0,3.43,94.59,477.7,-59.99,-14.36,114.36,Loss,True,True,True
TXN-2023-005826,CUST-188,Mid-Market,DetergentsPaper,5,Net-60,True,False,403.48,242.09,67.2,0.0,0.0,3.32,84.59,397.2,6.28,1.56,98.44,Profitable,False,True,True
TXN-2023-005827,CUST-188,Mid-Market,Milk,6,Net-60,False,True,1182.98,709.79,426.84,85.94,0.0,9.72,94.59,1326.88,-143.9,-12.16,112.16,Loss,True,True,True
TXN-2023-005828,CUST-188,Mid-Market,Milk,6,Net-60,True,False,1447.44,868.46,286.16,0.0,0.0,11.9,94.59,1261.11,186.33,12.87,87.13,Highly Profitable,False,False,False
TXN-2023-005829,CUST-188,Mid-Market,Grocery,6,Net-60,True,False,500.6,300.36,80.68,0.0,0.0,4.11,84.59,469.74,30.86,6.16,93.84,Profitable,False,False,False
TXN-2023-005830,CUST-188,Mid-Market,Fresh,6,Net-30,False,False,666.38,399.83,336.18,91.57,0.0,2.74,99.59,929.91,-263.53,-39.55,139.55,Loss,True,True,True
TXN-2023-005831,CUST-188,Mid-Market,Frozen,7,Net-60,True,False,337.74,202.64,71.8,0.0,0.0,2.78,89.59,366.81,-29.07,-8.61,108.61,Loss,True,True,True
TXN-2023-005832,CUST-188,Mid-Market,Frozen,7,Net-90,True,False,1248.69,749.21,167.91,0.0,0.0,15.39,89.59,1022.1,226.59,18.15,81.85,Highly Profitable,False,False,False
TXN-2023-005833,CUST-188,Mid-Market,Grocery,7,Net-30,False,False,885.97,531.58,152.76,144.4,0.0,3.64,84.59,916.97,-31.0,-3.5,103.5,Loss,True,True,True
TXN-2023-005834,CUST-188,Mid-Market,Grocery,7,Net-90,True,True,685.4,411.24,120.67,0.0,0.0,8.45,84.59,624.95,60.45,8.82,91.18,Highly Profitable,False,False,False
TXN-2023-005835,CUST-188,Mid-Market,DetergentsPaper,8,Net-60,True,False,551.91,331.15,67.27,0.0,0.0,4.54,84.59,487.55,64.36,11.66,88.34,Highly Profitable,False,False,False
TXN-2023-005836,CUST-188,Mid-Market,Frozen,8,Net-30,True,False,1355.76,813.46,171.54,0.0,0.0,5.57,89.59,1080.16,275.6,20.33,79.67,Highly Profitable,False,False,False
TXN-2023-005837,CUST-188,Mid-Market,Milk,8,Net-60,True,True,879.21,527.53,249.5,0.0,0.0,7.23,94.59,878.85,0.36,0.04,99.96,Profitable,False,True,True
TXN-2023-005838,CUST-188,Mid-Market,DetergentsPaper,9,Net-30,True,True,403.65,242.19,62.35,0.0,0.0,1.66,84.59,390.79,12.86,3.19,96.81,Profitable,False,True,True
TXN-2023-005839,CUST-188,Mid-Market,Grocery,9,Net-30,False,False,1075.84,645.5,231.46,172.84,0.0,4.42,84.59,1138.81,-62.97,-5.85,105.85,Loss,True,True,True
TXN-2023-005840,CUST-188,Mid-Market,DetergentsPaper,9,Net-60,True,True,877.85,526.71,99.7,0.0,0.0,7.22,84.59,718.22,159.63,18.18,81.82,Highly Profitable,False,False,False
TXN-2023-005841,CUST-188,Mid-Market,DetergentsPaper,9,Net-30,True,False,683.8,410.28,79.58,0.0,0.0,2.81,84.59,577.26,106.54,15.58,84.42,Highly Profitable,False,False,False
TXN-2023-005842,CUST-188,Mid-Market,Frozen,10,Net-30,True,False,786.21,471.73,169.79,0.0,235.04,3.23,89.59,969.38,-183.17,-23.3,123.3,Loss,True,True,True
TXN-2023-005843,CUST-188,Mid-Market,Frozen,10,Net-60,True,False,460.91,276.55,68.23,0.0,0.0,3.79,89.59,438.16,22.75,4.94,95.06,Profitable,False,True,True
TXN-2023-005844,CUST-188,Mid-Market,Frozen,10,Net-60,False,False,1374.17,824.5,261.37,83.11,0.0,11.29,89.59,1269.86,104.31,7.59,92.41,Highly Profitable,False,False,False
TXN-2023-005845,CUST-188,Mid-Market,Grocery,10,Net-90,False,False,189.78,113.87,67.56,44.88,0.0,2.34,84.59,313.24,-123.46,-65.05,165.05,Loss,True,True,True
TXN-2023-005846,CUST-188,Mid-Market,Milk,11,Net-60,True,False,603.05,361.83,168.02,0.0,0.0,4.96,94.59,629.4,-26.35,-4.37,104.37,Loss,True,True,True
TXN-2023-005847,CUST-188,Mid-Market,Grocery,11,Net-60,True,False,599.94,359.96,72.02,0.0,0.0,4.93,84.59,521.5,78.44,13.07,86.93,Highly Profitable,False,False,False
TXN-2023-005848,CUST-188,Mid-Market,Fresh,12,Net-60,True,True,677.96,406.78,404.06,0.0,0.0,5.57,99.59,916.0,-238.04,-35.11,135.11,Loss,True,True,True
TXN-2023-005849,CUST-188,Mid-Market,Fresh,12,Net-60,True,False,1091.04,654.62,300.09,0.0,0.0,8.97,99.59,1063.27,27.77,2.54,97.46,Profitable,False,True,True
TXN-2023-005850,CUST-188,Mid-Market,Milk,12,Net-30,True,False,1186.16,711.7,249.96,0.0,0.0,4.87,94.59,1061.12,125.04,10.54,89.46,Highly Profitable,False,False,False
TXN-2023-005851,CUST-188,Mid-Market,Grocery,12,Net-90,False,False,533.56,320.14,99.17,94.64,0.0,6.58,84.59,605.12,-71.56,-13.41,113.41,Loss,True,True,True
TXN-2023-005852,CUST-189,Mid-Market,DetergentsPaper,1,Net-30,True,False,943.18,565.91,64.31,0.0,0.0,3.88,84.59,718.69,224.49,23.8,76.2,Highly Profitable,False,False,False
TXN-2023-005853,CUST-189,Mid-Market,Grocery,2,Net-90,True,False,1411.78,847.07,130.58,0.0,0.0,17.41,84.59,1079.65,332.13,23.53,76.47,Highly Profitable,False,False,False
TXN-2023-005854,CUST-189,Mid-Market,Fresh,3,Net-60,True,False,1340.24,804.14,327.09,0.0,409.0,11.02,99.59,1650.84,-310.6,-23.18,123.18,Loss,True,True,True
TXN-2023-005855,CUST-189,Mid-Market,Milk,3,Net-90,True,False,809.37,485.62,173.23,0.0,237.38,9.98,94.59,1000.8,-191.43,-23.65,123.65,Loss,True,True,True
TXN-2023-005856,CUST-189,Mid-Market,Milk,4,Net-90,True,False,2491.29,1494.77,410.67,0.0,0.0,30.71,94.59,2030.74,460.55,18.49,81.51,Highly Profitable,False,False,False
TXN-2023-005857,CUST-189,Mid-Market,Fresh,5,Net-60,True,False,2346.29,1407.77,585.65,0.0,0.0,19.28,99.59,2112.29,234.0,9.97,90.03,Highly Profitable,False,False,False
TXN-2023-005858,CUST-189,Mid-Market,Grocery,6,Net-60,True,False,3444.66,2066.8,275.12,0.0,0.0,28.31,84.59,2454.82,989.84,28.74,71.26,Highly Profitable,False,False,False
TXN-2023-005859,CUST-189,Mid-Market,Milk,6,Net-90,True,False,2312.21,1387.33,385.61,0.0,0.0,28.51,94.59,1896.04,416.17,18.0,82.0,Highly Profitable,False,False,False
TXN-2023-005860,CUST-189,Mid-Market,DetergentsPaper,7,Net-60,True,False,1682.75,1009.65,120.8,0.0,0.0,13.83,84.59,1228.87,453.88,26.97,73.03,Highly Profitable,False,False,False
TXN-2023-005861,CUST-189,Mid-Market,Grocery,8,Net-30,True,False,2076.87,1246.12,185.76,0.0,0.0,8.54,84.59,1525.01,551.86,26.57,73.43,Highly Profitable,False,False,False
TXN-2023-005862,CUST-189,Mid-Market,Fresh,9,Net-60,True,False,1804.84,1082.9,456.12,0.0,0.0,14.83,99.59,1653.44,151.4,8.39,91.61,Highly Profitable,False,False,False
TXN-2023-005863,CUST-189,Mid-Market,Frozen,9,Net-60,True,False,1234.6,740.76,167.34,0.0,0.0,10.15,89.59,1007.84,226.76,18.37,81.63,Highly Profitable,False,False,False
TXN-2023-005864,CUST-189,Mid-Market,DetergentsPaper,10,Net-30,True,False,2363.55,1418.13,141.39,0.0,0.0,9.71,84.59,1653.82,709.73,30.03,69.97,Highly Profitable,False,False,False
TXN-2023-005865,CUST-189,Mid-Market,Grocery,10,Net-90,True,False,920.38,552.23,116.84,0.0,0.0,11.35,84.59,765.01,155.37,16.88,83.12,Highly Profitable,False,False,False
TXN-2023-005866,CUST-189,Mid-Market,Grocery,11,Net-60,True,False,4676.77,2806.06,378.38,0.0,0.0,38.44,84.59,3307.47,1369.3,29.28,70.72,Highly Profitable,False,False,False
TXN-2023-005867,CUST-189,Mid-Market,Frozen,11,Net-60,True,False,3948.02,2368.81,415.63,0.0,0.0,32.45,89.59,2906.48,1041.54,26.38,73.62,Highly Profitable,False,False,False
TXN-2023-005868,CUST-189,Mid-Market,Grocery,12,Net-60,True,False,3560.2,2136.12,298.33,0.0,0.0,29.26,84.59,2548.3,1011.9,28.42,71.58,Highly Profitable,False,False,False
TXN-2023-005869,CUST-190,Mid-Market,DetergentsPaper,1,Net-60,True,False,2445.43,1467.26,151.46,0.0,0.0,20.1,84.59,1723.41,722.02,29.53,70.47,Highly Profitable,False,False,False
TXN-2023-005870,CUST-190,Mid-Market,Milk,2,Net-30,True,False,2105.37,1263.22,368.58,0.0,0.0,8.65,94.59,1735.04,370.33,17.59,82.41,Highly Profitable,False,False,False
TXN-2023-005871,CUST-190,Mid-Market,Milk,3,Net-90,True,False,1413.1,847.86,281.93,0.0,0.0,17.42,94.59,1241.8,171.3,12.12,87.88,Highly Profitable,False,False,False
TXN-2023-005872,CUST-190,Mid-Market,Milk,4,Net-90,True,False,3661.05,2196.63,600.02,0.0,0.0,45.14,94.59,2936.38,724.67,19.79,80.21,Highly Profitable,False,False,False
TXN-2023-005873,CUST-190,Mid-Market,Grocery,5,Net-30,True,False,1555.93,933.56,148.41,0.0,0.0,6.39,84.59,1172.95,382.98,24.61,75.39,Highly Profitable,False,False,False
TXN-2023-005874,CUST-190,Mid-Market,Grocery,6,Net-30,True,False,1074.7,644.82,127.62,0.0,0.0,4.42,84.59,861.45,213.25,19.84,80.16,Highly Profitable,False,False,False
TXN-2023-005875,CUST-190,Mid-Market,Grocery,7,Net-60,True,False,1607.13,964.28,137.5,0.0,0.0,13.21,84.59,1199.58,407.55,25.36,74.64,Highly Profitable,False,False,False
TXN-2023-005876,CUST-190,Mid-Market,Milk,8,Net-90,False,False,1027.98,616.79,321.74,61.99,0.0,12.67,94.59,1107.78,-79.8,-7.76,107.76,Loss,True,True,True
TXN-2023-005877,CUST-190,Mid-Market,Delicatessen,9,Net-60,True,False,1019.15,611.49,294.93,0.0,0.0,8.38,97.59,1012.39,6.76,0.66,99.34,Profitable,False,True,True
TXN-2023-005878,CUST-190,Mid-Market,Milk,9,Net-60,True,False,2692.92,1615.75,439.08,0.0,766.14,22.13,94.59,2937.69,-244.77,-9.09,109.09,Loss,True,True,True
TXN-2023-005879,CUST-190,Mid-Market,Grocery,10,Net-60,True,False,3928.06,2356.84,332.17,0.0,0.0,32.29,84.59,2805.89,1122.17,28.57,71.43,Highly Profitable,False,False,False
TXN-2023-005880,CUST-190,Mid-Market,Grocery,10,Net-90,True,False,1440.44,864.26,125.19,0.0,0.0,17.76,84.59,1091.8,348.64,24.2,75.8,Highly Profitable,False,False,False
TXN-2023-005881,CUST-190,Mid-Market,DetergentsPaper,11,Net-90,True,False,1661.33,996.8,96.72,0.0,0.0,20.48,84.59,1198.59,462.74,27.85,72.15,Highly Profitable,False,False,False
TXN-2023-005882,CUST-190,Mid-Market,Milk,12,Net-60,True,False,4458.42,2675.05,701.2,0.0,0.0,36.64,94.59,3507.48,950.94,21.33,78.67,Highly Profitable,False,False,False
TXN-2023-005883,CUST-191,Mid-Market,Fresh,1,Net-60,True,False,1569.41,941.65,390.02,0.0,0.0,12.9,99.59,1444.16,125.25,7.98,92.02,Highly Profitable,False,False,False
TXN-2023-005884,CUST-191,Mid-Market,Fresh,1,Net-90,False,False,584.44,350.66,287.32,85.62,0.0,7.21,99.59,830.4,-245.96,-42.09,142.09,Loss,True,True,True
TXN-2023-005885,CUST-191,Mid-Market,Fresh,1,Net-30,False,False,735.43,441.26,382.71,97.52,251.64,3.02,99.59,1275.74,-540.31,-73.47,173.47,Loss,True,True,True
TXN-2023-005886,CUST-191,Mid-Market,Milk,2,Net-90,False,False,1099.34,659.6,317.82,63.3,0.0,13.55,94.59,1148.86,-49.52,-4.5,104.5,Loss,True,True,True
TXN-2023-005887,CUST-191,Mid-Market,Frozen,2,Net-60,False,False,992.12,595.27,210.47,65.58,0.0,8.15,89.59,969.06,23.06,2.32,97.68,Profitable,False,True,True
TXN-2023-005888,CUST-191,Mid-Market,Fresh,2,Net-60,False,False,1507.98,904.79,684.05,159.0,0.0,12.39,99.59,1859.82,-351.84,-23.33,123.33,Loss,True,True,True
TXN-2023-005889,CUST-191,Mid-Market,Delicatessen,2,Net-60,True,False,1115.54,669.32,370.39,0.0,0.0,9.17,97.59,1146.47,-30.93,-2.77,102.77,Loss,True,True,True
TXN-2023-005890,CUST-191,Mid-Market,Fresh,3,Net-60,True,False,1005.93,603.56,255.43,0.0,0.0,8.27,99.59,966.85,39.08,3.89,96.11,Profitable,False,True,True
TXN-2023-005891,CUST-191,Mid-Market,Fresh,3,Net-30,True,False,716.73,430.04,250.91,0.0,0.0,2.95,99.59,783.49,-66.76,-9.31,109.31,Loss,True,True,True
TXN-2023-005892,CUST-191,Mid-Market,Fresh,3,Net-60,True,False,635.44,381.26,228.9,0.0,196.48,5.22,99.59,911.45,-276.01,-43.44,143.44,Loss,True,True,True
TXN-2023-005893,CUST-191,Mid-Market,Milk,3,Net-60,True,False,408.52,245.11,104.82,0.0,0.0,3.36,94.59,447.88,-39.36,-9.64,109.64,Loss,True,True,True
TXN-2023-005894,CUST-191,Mid-Market,Grocery,4,Net-90,False,True,499.33,299.6,133.8,107.53,0.0,6.16,84.59,631.68,-132.35,-26.51,126.51,Loss,True,True,True
TXN-2023-005895,CUST-191,Mid-Market,Frozen,4,Net-60,False,False,394.22,236.53,142.04,37.53,0.0,3.24,89.59,508.93,-114.71,-29.1,129.1,Loss,True,True,True
TXN-2023-005896,CUST-191,Mid-Market,Fresh,5,Net-90,True,False,605.38,363.23,168.53,0.0,0.0,7.46,99.59,638.81,-33.43,-5.52,105.52,Loss,True,True,True
TXN-2023-005897,CUST-191,Mid-Market,Milk,5,Net-60,False,False,871.78,523.07,248.87,57.38,262.16,7.17,94.59,1193.24,-321.46,-36.87,136.87,Loss,True,True,True
TXN-2023-005898,CUST-191,Mid-Market,Milk,5,Net-60,False,False,656.4,393.84,219.46,52.11,0.0,5.4,94.59,765.4,-109.0,-16.61,116.61,Loss,True,True,True
TXN-2023-005899,CUST-191,Mid-Market,Frozen,5,Net-60,True,False,1333.81,800.29,233.3,0.0,0.0,10.96,89.59,1134.14,199.67,14.97,85.03,Highly Profitable,False,False,False
TXN-2023-005900,CUST-191,Mid-Market,Fresh,6,Net-60,True,False,1713.86,1028.32,435.5,0.0,0.0,14.09,99.59,1577.5,136.36,7.96,92.04,Highly Profitable,False,False,False
TXN-2023-005901,CUST-191,Mid-Market,Frozen,6,Net-90,True,False,807.98,484.79,125.81,0.0,0.0,9.96,89.59,710.15,97.83,12.11,87.89,Highly Profitable,False,False,False
TXN-2023-005902,CUST-191,Mid-Market,Frozen,6,Net-60,True,False,375.34,225.2,68.34,0.0,0.0,3.08,89.59,386.21,-10.87,-2.9,102.9,Breakeven,True,True,True
TXN-2023-005903,CUST-191,Mid-Market,Fresh,6,Net-60,False,False,278.76,167.26,197.74,61.82,0.0,2.29,99.59,528.7,-249.94,-89.66,189.66,Loss,True,True,True
TXN-2023-005904,CUST-191,Mid-Market,Fresh,7,Net-60,False,False,578.94,347.36,345.01,85.62,0.0,4.76,99.59,882.34,-303.4,-52.41,152.41,Loss,True,True,True
TXN-2023-005905,CUST-191,Mid-Market,Fresh,7,Net-60,False,False,426.47,255.88,251.8,73.72,0.0,3.51,99.59,684.5,-258.03,-60.5,160.5,Loss,True,True,True
TXN-2023-005906,CUST-191,Mid-Market,Frozen,8,Net-90,False,True,620.14,372.08,220.48,68.05,0.0,7.65,89.59,757.85,-137.71,-22.21,122.21,Loss,True,True,True
TXN-2023-005907,CUST-191,Mid-Market,Fresh,8,Net-90,True,False,735.14,441.08,236.99,0.0,216.2,9.06,99.59,1002.92,-267.78,-36.43,136.43,Loss,True,True,True
TXN-2023-005908,CUST-191,Mid-Market,Frozen,8,Net-60,True,False,391.64,234.98,61.14,0.0,0.0,3.22,89.59,388.93,2.71,0.69,99.31,Profitable,False,True,True
TXN-2023-005909,CUST-191,Mid-Market,Frozen,8,Net-30,False,False,207.07,124.24,130.44,29.35,0.0,0.85,89.59,374.47,-167.4,-80.84,180.84,Loss,True,True,True
