TransactionID,CustomerID,CustomerSegment,ProductCategory,TransactionAmount_EUR,BaseOverhead_EUR,SegmentMultiplier,SegmentAdjustedOverhead_EUR,ProductAdjustment_EUR,TotalAllocatedOverhead_EUR,OverheadAsPercentOfRevenue
TXN-2023-006441,CUST-207,SMB,Frozen,223.7,81.45,0.85,69.23,0.0,69.23,30.95
TXN-2023-006442,CUST-207,SMB,Grocery,358.96,81.45,0.85,69.23,-5.0,64.23,17.89
TXN-2023-006443,CUST-207,SMB,Fresh,343.69,81.45,0.85,69.23,10.0,79.23,23.05
TXN-2023-006444,CUST-207,SMB,Fresh,327.25,81.45,0.85,69.23,10.0,79.23,24.21
TXN-2023-006445,CUST-207,SMB,Delicatessen,218.99,81.45,0.85,69.23,8.0,77.23,35.27
TXN-2023-006446,CUST-207,SMB,Fresh,528.8,81.45,0.85,69.23,10.0,79.23,14.98
TXN-2023-006447,CUST-207,SMB,Fresh,273.97,81.45,0.85,69.23,10.0,79.23,28.92
TXN-2023-006448,CUST-207,SMB,Delicatessen,159.85,81.45,0.85,69.23,8.0,77.23,48.31
TXN-2023-006449,CUST-207,SMB,Fresh,464.71,81.45,0.85,69.23,10.0,79.23,17.05
TXN-2023-006450,CUST-207,SMB,Fresh,164.41,81.45,0.85,69.23,10.0,79.23,48.19
TXN-2023-006451,CUST-207,SMB,Fresh,260.13,81.45,0.85,69.23,10.0,79.23,30.46
TXN-2023-006452,CUST-207,SMB,Fresh,260.17,81.45,0.85,69.23,10.0,79.23,30.45
TXN-2023-006453,CUST-207,SMB,Grocery,212.33,81.45,0.85,69.23,-5.0,64.23,30.25
TXN-2023-006454,CUST-207,SMB,Fresh,462.12,81.45,0.85,69.23,10.0,79.23,17.14
TXN-2023-006455,CUST-207,SMB,Fresh,276.09,81.45,0.85,69.23,10.0,79.23,28.7
TXN-2023-006456,CUST-207,SMB,Fresh,207.34,81.45,0.85,69.23,10.0,79.23,38.21
TXN-2023-006457,CUST-207,SMB,Fresh,393.55,81.45,0.85,69.23,10.0,79.23,20.13
TXN-2023-006458,CUST-207,SMB,Fresh,226.93,81.45,0.85,69.23,10.0,79.23,34.91
TXN-2023-006459,CUST-207,SMB,Fresh,171.77,81.45,0.85,69.23,10.0,79.23,46.13
TXN-2023-006460,CUST-207,SMB,Fresh,206.89,81.45,0.85,69.23,10.0,79.23,38.3
TXN-2023-006461,CUST-207,SMB,Delicatessen,496.24,81.45,0.85,69.23,8.0,77.23,15.56
TXN-2023-006462,CUST-207,SMB,Milk,229.11,81.45,0.85,69.23,5.0,74.23,32.4
TXN-2023-006463,CUST-207,SMB,Fresh,370.56,81.45,0.85,69.23,10.0,79.23,21.38
TXN-2023-006464,CUST-207,SMB,Milk,452.03,81.45,0.85,69.23,5.0,74.23,16.42
TXN-2023-006465,CUST-208,Mid-Market,Frozen,1574.48,81.45,1.1,89.59,0.0,89.59,5.69
TXN-2023-006466,CUST-208,Mid-Market,Grocery,1065.13,81.45,1.1,89.59,-5.0,84.59,7.94
TXN-2023-006467,CUST-208,Mid-Market,Grocery,1498.87,81.45,1.1,89.59,-5.0,84.59,5.64
TXN-2023-006468,CUST-208,Mid-Market,Frozen,1451.21,81.45,1.1,89.59,0.0,89.59,6.17
TXN-2023-006469,CUST-208,Mid-Market,Milk,1842.86,81.45,1.1,89.59,5.0,94.59,5.13
TXN-2023-006470,CUST-208,Mid-Market,Milk,764.92,81.45,1.1,89.59,5.0,94.59,12.37
TXN-2023-006471,CUST-208,Mid-Market,Grocery,981.77,81.45,1.1,89.59,-5.0,84.59,8.62
TXN-2023-006472,CUST-208,Mid-Market,Fresh,1008.79,81.45,1.1,89.59,10.0,99.59,9.87
TXN-2023-006473,CUST-208,Mid-Market,Grocery,2236.47,81.45,1.1,89.59,-5.0,84.59,3.78
TXN-2023-006474,CUST-208,Mid-Market,Grocery,2182.8,81.45,1.1,89.59,-5.0,84.59,3.88
TXN-2023-006475,CUST-208,Mid-Market,Grocery,945.95,81.45,1.1,89.59,-5.0,84.59,8.94
TXN-2023-006476,CUST-208,Mid-Market,DetergentsPaper,1038.45,81.45,1.1,89.59,-5.0,84.59,8.15
TXN-2023-006477,CUST-208,Mid-Market,DetergentsPaper,2094.81,81.45,1.1,89.59,-5.0,84.59,4.04
TXN-2023-006478,CUST-208,Mid-Market,Fresh,986.58,81.45,1.1,89.59,10.0,99.59,10.09
TXN-2023-006479,CUST-208,Mid-Market,Milk,1497.66,81.45,1.1,89.59,5.0,94.59,6.32
TXN-2023-006480,CUST-208,Mid-Market,Grocery,578.26,81.45,1.1,89.59,-5.0,84.59,14.63
TXN-2023-006481,CUST-209,SMB,Grocery,329.96,81.45,0.85,69.23,-5.0,64.23,19.47
TXN-2023-006482,CUST-209,SMB,Frozen,352.91,81.45,0.85,69.23,0.0,69.23,19.62
TXN-2023-006483,CUST-209,SMB,Frozen,276.7,81.45,0.85,69.23,0.0,69.23,25.02
TXN-2023-006484,CUST-209,SMB,Fresh,283.5,81.45,0.85,69.23,10.0,79.23,27.95
TXN-2023-006485,CUST-209,SMB,Milk,887.49,81.45,0.85,69.23,5.0,74.23,8.36
TXN-2023-006486,CUST-209,SMB,Milk,357.38,81.45,0.85,69.23,5.0,74.23,20.77
TXN-2023-006487,CUST-209,SMB,DetergentsPaper,551.74,81.45,0.85,69.23,-5.0,64.23,11.64
TXN-2023-006488,CUST-209,SMB,DetergentsPaper,408.34,81.45,0.85,69.23,-5.0,64.23,15.73
TXN-2023-006489,CUST-209,SMB,Grocery,489.22,81.45,0.85,69.23,-5.0,64.23,13.13
TXN-2023-006490,CUST-209,SMB,Fresh,580.83,81.45,0.85,69.23,10.0,79.23,13.64
TXN-2023-006491,CUST-209,SMB,Milk,280.21,81.45,0.85,69.23,5.0,74.23,26.49
TXN-2023-006492,CUST-209,SMB,Fresh,340.5,81.45,0.85,69.23,10.0,79.23,23.27
TXN-2023-006493,CUST-209,SMB,Milk,131.51,81.45,0.85,69.23,5.0,74.23,56.44
TXN-2023-006494,CUST-209,SMB,Grocery,251.94,81.45,0.85,69.23,-5.0,64.23,25.49
TXN-2023-006495,CUST-209,SMB,DetergentsPaper,199.33,81.45,0.85,69.23,-5.0,64.23,32.22
TXN-2023-006496,CUST-209,SMB,Frozen,317.75,81.45,0.85,69.23,0.0,69.23,21.79
TXN-2023-006497,CUST-209,SMB,DetergentsPaper,456.95,81.45,0.85,69.23,-5.0,64.23,14.06
TXN-2023-006498,CUST-209,SMB,Milk,865.0,81.45,0.85,69.23,5.0,74.23,8.58
TXN-2023-006499,CUST-209,SMB,Fresh,83.1,81.45,0.85,69.23,10.0,79.23,95.34
TXN-2023-006500,CUST-209,SMB,Milk,249.16,81.45,0.85,69.23,5.0,74.23,29.79
TXN-2023-006501,CUST-209,SMB,DetergentsPaper,311.84,81.45,0.85,69.23,-5.0,64.23,20.6
TXN-2023-006502,CUST-209,SMB,Fresh,224.08,81.45,0.85,69.23,10.0,79.23,35.36
TXN-2023-006503,CUST-209,SMB,Delicatessen,387.26,81.45,0.85,69.23,8.0,77.23,19.94
TXN-2023-006504,CUST-209,SMB,Delicatessen,365.74,81.45,0.85,69.23,8.0,77.23,21.12
TXN-2023-006505,CUST-209,SMB,Frozen,230.75,81.45,0.85,69.23,0.0,69.23,30.0
TXN-2023-006506,CUST-209,SMB,DetergentsPaper,326.3,81.45,0.85,69.23,-5.0,64.23,19.68
TXN-2023-006507,CUST-209,SMB,Milk,152.35,81.45,0.85,69.23,5.0,74.23,48.72
TXN-2023-006508,CUST-209,SMB,Milk,326.75,81.45,0.85,69.23,5.0,74.23,22.72
TXN-2023-006509,CUST-209,SMB,Milk,361.9,81.45,0.85,69.23,5.0,74.23,20.51
TXN-2023-006510,CUST-209,SMB,Frozen,315.18,81.45,0.85,69.23,0.0,69.23,21.97
TXN-2023-006511,CUST-209,SMB,Milk,236.52,81.45,0.85,69.23,5.0,74.23,31.38
TXN-2023-006512,CUST-209,SMB,Fresh,328.93,81.45,0.85,69.23,10.0,79.23,24.09
TXN-2023-006513,CUST-209,SMB,Frozen,584.6,81.45,0.85,69.23,0.0,69.23,11.84
TXN-2023-006514,CUST-209,SMB,Grocery,483.69,81.45,0.85,69.23,-5.0,64.23,13.28
TXN-2023-006515,CUST-209,SMB,Delicatessen,476.74,81.45,0.85,69.23,8.0,77.23,16.2
TXN-2023-006516,CUST-209,SMB,DetergentsPaper,251.84,81.45,0.85,69.23,-5.0,64.23,25.5
TXN-2023-006517,CUST-209,SMB,Grocery,474.94,81.45,0.85,69.23,-5.0,64.23,13.52
TXN-2023-006518,CUST-209,SMB,Grocery,412.13,81.45,0.85,69.23,-5.0,64.23,15.58
TXN-2023-006519,CUST-209,SMB,Grocery,264.59,81.45,0.85,69.23,-5.0,64.23,24.28
TXN-2023-006520,CUST-209,SMB,Milk,530.65,81.45,0.85,69.23,5.0,74.23,13.99
TXN-2023-006521,CUST-209,SMB,Grocery,256.47,81.45,0.85,69.23,-5.0,64.23,25.04
TXN-2023-006522,CUST-209,SMB,Grocery,370.29,81.45,0.85,69.23,-5.0,64.23,17.35
TXN-2023-006523,CUST-209,SMB,Grocery,349.74,81.45,0.85,69.23,-5.0,64.23,18.36
TXN-2023-006524,CUST-209,SMB,Milk,176.98,81.45,0.85,69.23,5.0,74.23,41.94
TXN-2023-006525,CUST-209,SMB,Milk,358.69,81.45,0.85,69.23,5.0,74.23,20.69
TXN-2023-006526,CUST-209,SMB,Grocery,749.23,81.45,0.85,69.23,-5.0,64.23,8.57
TXN-2023-006527,CUST-209,SMB,Milk,167.3,81.45,0.85,69.23,5.0,74.23,44.37
TXN-2023-006528,CUST-210,Mid-Market,Grocery,3127.14,81.45,1.1,89.59,-5.0,84.59,2.71
TXN-2023-006529,CUST-210,Mid-Market,Milk,3390.52,81.45,1.1,89.59,5.0,94.59,2.79
TXN-2023-006530,CUST-210,Mid-Market,Milk,3037.25,81.45,1.1,89.59,5.0,94.59,3.11
TXN-2023-006531,CUST-210,Mid-Market,Fresh,3809.96,81.45,1.1,89.59,10.0,99.59,2.61
TXN-2023-006532,CUST-210,Mid-Market,Milk,2965.29,81.45,1.1,89.59,5.0,94.59,3.19
TXN-2023-006533,CUST-210,Mid-Market,Fresh,3495.46,81.45,1.1,89.59,10.0,99.59,2.85
TXN-2023-006534,CUST-210,Mid-Market,DetergentsPaper,2561.55,81.45,1.1,89.59,-5.0,84.59,3.3
TXN-2023-006535,CUST-210,Mid-Market,Milk,3272.2,81.45,1.1,89.59,5.0,94.59,2.89
TXN-2023-006536,CUST-210,Mid-Market,Milk,3178.48,81.45,1.1,89.59,5.0,94.59,2.98
TXN-2023-006537,CUST-210,Mid-Market,DetergentsPaper,3003.92,81.45,1.1,89.59,-5.0,84.59,2.82
TXN-2023-006538,CUST-210,Mid-Market,Milk,9487.84,81.45,1.1,89.59,5.0,94.59,1.0
TXN-2023-006539,CUST-210,Mid-Market,Milk,1540.23,81.45,1.1,89.59,5.0,94.59,6.14
TXN-2023-006540,CUST-210,Mid-Market,Milk,3022.34,81.45,1.1,89.59,5.0,94.59,3.13
TXN-2023-006541,CUST-210,Mid-Market,Milk,3234.83,81.45,1.1,89.59,5.0,94.59,2.92
TXN-2023-006542,CUST-211,Mid-Market,Fresh,1022.12,81.45,1.1,89.59,10.0,99.59,9.74
TXN-2023-006543,CUST-211,Mid-Market,Fresh,1763.25,81.45,1.1,89.59,10.0,99.59,5.65
TXN-2023-006544,CUST-211,Mid-Market,Frozen,1255.4,81.45,1.1,89.59,0.0,89.59,7.14
TXN-2023-006545,CUST-211,Mid-Market,Fresh,757.73,81.45,1.1,89.59,10.0,99.59,13.14
TXN-2023-006546,CUST-211,Mid-Market,Milk,2268.7,81.45,1.1,89.59,5.0,94.59,4.17
TXN-2023-006547,CUST-211,Mid-Market,Fresh,402.86,81.45,1.1,89.59,10.0,99.59,24.72
TXN-2023-006548,CUST-211,Mid-Market,Frozen,741.36,81.45,1.1,89.59,0.0,89.59,12.08
TXN-2023-006549,CUST-211,Mid-Market,Frozen,1034.11,81.45,1.1,89.59,0.0,89.59,8.66
TXN-2023-006550,CUST-211,Mid-Market,Delicatessen,901.04,81.45,1.1,89.59,8.0,97.59,10.83
TXN-2023-006551,CUST-211,Mid-Market,Fresh,758.73,81.45,1.1,89.59,10.0,99.59,13.13
TXN-2023-006552,CUST-211,Mid-Market,Fresh,1461.04,81.45,1.1,89.59,10.0,99.59,6.82
TXN-2023-006553,CUST-211,Mid-Market,Grocery,953.42,81.45,1.1,89.59,-5.0,84.59,8.87
TXN-2023-006554,CUST-211,Mid-Market,Fresh,805.58,81.45,1.1,89.59,10.0,99.59,12.36
TXN-2023-006555,CUST-211,Mid-Market,Fresh,433.52,81.45,1.1,89.59,10.0,99.59,22.97
TXN-2023-006556,CUST-211,Mid-Market,Delicatessen,1163.67,81.45,1.1,89.59,8.0,97.59,8.39
TXN-2023-006557,CUST-211,Mid-Market,Fresh,984.93,81.45,1.1,89.59,10.0,99.59,10.11
TXN-2023-006558,CUST-211,Mid-Market,Frozen,1703.29,81.45,1.1,89.59,0.0,89.59,5.26
TXN-2023-006559,CUST-211,Mid-Market,Fresh,403.1,81.45,1.1,89.59,10.0,99.59,24.71
TXN-2023-006560,CUST-211,Mid-Market,Fresh,693.37,81.45,1.1,89.59,10.0,99.59,14.36
TXN-2023-006561,CUST-211,Mid-Market,Fresh,540.09,81.45,1.1,89.59,10.0,99.59,18.44
TXN-2023-006562,CUST-211,Mid-Market,Fresh,547.57,81.45,1.1,89.59,10.0,99.59,18.19
TXN-2023-006563,CUST-211,Mid-Market,Milk,653.25,81.45,1.1,89.59,5.0,94.59,14.48
TXN-2023-006564,CUST-211,Mid-Market,Fresh,1012.24,81.45,1.1,89.59,10.0,99.59,9.84
TXN-2023-006565,CUST-211,Mid-Market,Fresh,653.39,81.45,1.1,89.59,10.0,99.59,15.24
TXN-2023-006566,CUST-211,Mid-Market,Fresh,1344.62,81.45,1.1,89.59,10.0,99.59,7.41
TXN-2023-006567,CUST-211,Mid-Market,Fresh,871.03,81.45,1.1,89.59,10.0,99.59,11.43
TXN-2023-006568,CUST-211,Mid-Market,Fresh,324.99,81.45,1.1,89.59,10.0,99.59,30.64
TXN-2023-006569,CUST-211,Mid-Market,Fresh,545.61,81.45,1.1,89.59,10.0,99.59,18.25
TXN-2023-006570,CUST-212,Enterprise,Grocery,7269.65,81.45,1.4,114.03,-5.0,109.03,1.5
TXN-2023-006571,CUST-212,Enterprise,Frozen,11454.61,81.45,1.4,114.03,0.0,114.03,1.0
TXN-2023-006572,CUST-212,Enterprise,Milk,7513.95,81.45,1.4,114.03,5.0,119.03,1.58
TXN-2023-006573,CUST-212,Enterprise,DetergentsPaper,2265.26,81.45,1.4,114.03,-5.0,109.03,4.81
TXN-2023-006574,CUST-212,Enterprise,DetergentsPaper,9220.79,81.45,1.4,114.03,-5.0,109.03,1.18
TXN-2023-006575,CUST-212,Enterprise,DetergentsPaper,5013.48,81.45,1.4,114.03,-5.0,109.03,2.17
TXN-2023-006576,CUST-212,Enterprise,Grocery,7165.86,81.45,1.4,114.03,-5.0,109.03,1.52
TXN-2023-006577,CUST-212,Enterprise,Milk,2686.13,81.45,1.4,114.03,5.0,119.03,4.43
TXN-2023-006578,CUST-212,Enterprise,Grocery,3120.96,81.45,1.4,114.03,-5.0,109.03,3.49
TXN-2023-006579,CUST-212,Enterprise,Fresh,1827.92,81.45,1.4,114.03,10.0,124.03,6.79
TXN-2023-006580,CUST-212,Enterprise,Milk,3774.89,81.45,1.4,114.03,5.0,119.03,3.15
TXN-2023-006581,CUST-212,Enterprise,Grocery,17629.04,81.45,1.4,114.03,-5.0,109.03,0.62
TXN-2023-006582,CUST-212,Enterprise,Milk,7485.12,81.45,1.4,114.03,5.0,119.03,1.59
TXN-2023-006583,CUST-212,Enterprise,Milk,3018.76,81.45,1.4,114.03,5.0,119.03,3.94
TXN-2023-006584,CUST-212,Enterprise,DetergentsPaper,6641.95,81.45,1.4,114.03,-5.0,109.03,1.64
TXN-2023-006585,CUST-212,Enterprise,DetergentsPaper,4556.66,81.45,1.4,114.03,-5.0,109.03,2.39
TXN-2023-006586,CUST-212,Enterprise,Milk,2008.72,81.45,1.4,114.03,5.0,119.03,5.93
TXN-2023-006587,CUST-212,Enterprise,Milk,4501.24,81.45,1.4,114.03,5.0,119.03,2.64
TXN-2023-006588,CUST-213,SMB,Fresh,285.53,81.45,0.85,69.23,10.0,79.23,27.75
TXN-2023-006589,CUST-213,SMB,Fresh,194.49,81.45,0.85,69.23,10.0,79.23,40.74
TXN-2023-006590,CUST-213,SMB,Delicatessen,748.95,81.45,0.85,69.23,8.0,77.23,10.31
TXN-2023-006591,CUST-213,SMB,Delicatessen,186.44,81.45,0.85,69.23,8.0,77.23,41.42
TXN-2023-006592,CUST-213,SMB,Fresh,582.43,81.45,0.85,69.23,10.0,79.23,13.6
TXN-2023-006593,CUST-213,SMB,Grocery,112.14,81.45,0.85,69.23,-5.0,64.23,57.28
TXN-2023-006594,CUST-213,SMB,Milk,339.98,81.45,0.85,69.23,5.0,74.23,21.83
TXN-2023-006595,CUST-213,SMB,Fresh,182.09,81.45,0.85,69.23,10.0,79.23,43.51
TXN-2023-006596,CUST-213,SMB,Fresh,392.58,81.45,0.85,69.23,10.0,79.23,20.18
TXN-2023-006597,CUST-213,SMB,Grocery,631.46,81.45,0.85,69.23,-5.0,64.23,10.17
TXN-2023-006598,CUST-213,SMB,Fresh,394.98,81.45,0.85,69.23,10.0,79.23,20.06
TXN-2023-006599,CUST-213,SMB,Grocery,271.65,81.45,0.85,69.23,-5.0,64.23,23.64
TXN-2023-006600,CUST-213,SMB,Fresh,614.12,81.45,0.85,69.23,10.0,79.23,12.9
TXN-2023-006601,CUST-213,SMB,Grocery,514.76,81.45,0.85,69.23,-5.0,64.23,12.48
TXN-2023-006602,CUST-213,SMB,Fresh,310.9,81.45,0.85,69.23,10.0,79.23,25.48
TXN-2023-006603,CUST-213,SMB,Fresh,624.08,81.45,0.85,69.23,10.0,79.23,12.7
TXN-2023-006604,CUST-213,SMB,Fresh,631.29,81.45,0.85,69.23,10.0,79.23,12.55
TXN-2023-006605,CUST-213,SMB,Grocery,386.25,81.45,0.85,69.23,-5.0,64.23,16.63
TXN-2023-006606,CUST-213,SMB,Fresh,729.81,81.45,0.85,69.23,10.0,79.23,10.86
TXN-2023-006607,CUST-213,SMB,Fresh,178.25,81.45,0.85,69.23,10.0,79.23,44.45
TXN-2023-006608,CUST-213,SMB,Fresh,294.29,81.45,0.85,69.23,10.0,79.23,26.92
TXN-2023-006609,CUST-213,SMB,Grocery,627.53,81.45,0.85,69.23,-5.0,64.23,10.24
TXN-2023-006610,CUST-213,SMB,Fresh,421.09,81.45,0.85,69.23,10.0,79.23,18.82
TXN-2023-006611,CUST-213,SMB,Fresh,276.05,81.45,0.85,69.23,10.0,79.23,28.7
TXN-2023-006612,CUST-213,SMB,Frozen,313.91,81.45,0.85,69.23,0.0,69.23,22.05
TXN-2023-006613,CUST-213,SMB,Fresh,114.37,81.45,0.85,69.23,10.0,79.23,69.27
TXN-2023-006614,CUST-213,SMB,Fresh,567.92,81.45,0.85,69.23,10.0,79.23,13.95
TXN-2023-006615,CUST-213,SMB,Frozen,302.2,81.45,0.85,69.23,0.0,69.23,22.91
TXN-2023-006616,CUST-213,SMB,Fresh,324.7,81.45,0.85,69.23,10.0,79.23,24.4
TXN-2023-006617,CUST-213,SMB,Fresh,484.51,81.45,0.85,69.23,10.0,79.23,16.35
TXN-2023-006618,CUST-213,SMB,Grocery,367.36,81.45,0.85,69.23,-5.0,64.23,17.48
TXN-2023-006619,CUST-213,SMB,Milk,197.02,81.45,0.85,69.23,5.0,74.23,37.68
TXN-2023-006620,CUST-213,SMB,Frozen,201.18,81.45,0.85,69.23,0.0,69.23,34.41
TXN-2023-006621,CUST-213,SMB,DetergentsPaper,172.0,81.45,0.85,69.23,-5.0,64.23,37.34
TXN-2023-006622,CUST-213,SMB,Fresh,315.35,81.45,0.85,69.23,10.0,79.23,25.12
TXN-2023-006623,CUST-213,SMB,Fresh,215.51,81.45,0.85,69.23,10.0,79.23,36.76
TXN-2023-006624,CUST-213,SMB,Fresh,163.84,81.45,0.85,69.23,10.0,79.23,48.36
TXN-2023-006625,CUST-214,Mid-Market,Frozen,704.07,81.45,1.1,89.59,0.0,89.59,12.72
TXN-2023-006626,CUST-214,Mid-Market,Delicatessen,530.91,81.45,1.1,89.59,8.0,97.59,18.38
TXN-2023-006627,CUST-214,Mid-Market,Milk,749.26,81.45,1.1,89.59,5.0,94.59,12.62
TXN-2023-006628,CUST-214,Mid-Market,Grocery,308.21,81.45,1.1,89.59,-5.0,84.59,27.45
TXN-2023-006629,CUST-214,Mid-Market,Fresh,314.85,81.45,1.1,89.59,10.0,99.59,31.63
TXN-2023-006630,CUST-214,Mid-Market,Frozen,1626.97,81.45,1.1,89.59,0.0,89.59,5.51
TXN-2023-006631,CUST-214,Mid-Market,Milk,596.08,81.45,1.1,89.59,5.0,94.59,15.87
TXN-2023-006632,CUST-214,Mid-Market,Milk,694.6,81.45,1.1,89.59,5.0,94.59,13.62
TXN-2023-006633,CUST-214,Mid-Market,Grocery,593.49,81.45,1.1,89.59,-5.0,84.59,14.25
TXN-2023-006634,CUST-214,Mid-Market,Frozen,1086.56,81.45,1.1,89.59,0.0,89.59,8.25
TXN-2023-006635,CUST-214,Mid-Market,Grocery,1174.34,81.45,1.1,89.59,-5.0,84.59,7.2
TXN-2023-006636,CUST-214,Mid-Market,Grocery,750.73,81.45,1.1,89.59,-5.0,84.59,11.27
TXN-2023-006637,CUST-214,Mid-Market,Grocery,1245.27,81.45,1.1,89.59,-5.0,84.59,6.79
TXN-2023-006638,CUST-214,Mid-Market,Fresh,610.3,81.45,1.1,89.59,10.0,99.59,16.32
TXN-2023-006639,CUST-214,Mid-Market,Fresh,191.98,81.45,1.1,89.59,10.0,99.59,51.88
TXN-2023-006640,CUST-214,Mid-Market,Fresh,1364.07,81.45,1.1,89.59,10.0,99.59,7.3
TXN-2023-006641,CUST-214,Mid-Market,Grocery,667.21,81.45,1.1,89.59,-5.0,84.59,12.68
TXN-2023-006642,CUST-214,Mid-Market,Milk,1676.46,81.45,1.1,89.59,5.0,94.59,5.64
TXN-2023-006643,CUST-214,Mid-Market,DetergentsPaper,1026.2,81.45,1.1,89.59,-5.0,84.59,8.24
TXN-2023-006644,CUST-214,Mid-Market,Milk,1152.75,81.45,1.1,89.59,5.0,94.59,8.21
TXN-2023-006645,CUST-214,Mid-Market,Fresh,652.09,81.45,1.1,89.59,10.0,99.59,15.27
TXN-2023-006646,CUST-214,Mid-Market,Grocery,295.63,81.45,1.1,89.59,-5.0,84.59,28.61
TXN-2023-006647,CUST-214,Mid-Market,Grocery,540.04,81.45,1.1,89.59,-5.0,84.59,15.66
TXN-2023-006648,CUST-214,Mid-Market,Fresh,670.61,81.45,1.1,89.59,10.0,99.59,14.85
TXN-2023-006649,CUST-214,Mid-Market,Fresh,918.28,81.45,1.1,89.59,10.0,99.59,10.85
TXN-2023-006650,CUST-214,Mid-Market,Grocery,436.12,81.45,1.1,89.59,-5.0,84.59,19.4
TXN-2023-006651,CUST-214,Mid-Market,Grocery,773.15,81.45,1.1,89.59,-5.0,84.59,10.94
TXN-2023-006652,CUST-214,Mid-Market,DetergentsPaper,1010.02,81.45,1.1,89.59,-5.0,84.59,8.38
TXN-2023-006653,CUST-214,Mid-Market,DetergentsPaper,924.75,81.45,1.1,89.59,-5.0,84.59,9.15
TXN-2023-006654,CUST-215,Mid-Market,DetergentsPaper,2097.28,81.45,1.1,89.59,-5.0,84.59,4.03
TXN-2023-006655,CUST-215,Mid-Market,DetergentsPaper,1645.4,81.45,1.1,89.59,-5.0,84.59,5.14
TXN-2023-006656,CUST-215,Mid-Market,Milk,885.14,81.45,1.1,89.59,5.0,94.59,10.69
TXN-2023-006657,CUST-215,Mid-Market,Grocery,2055.96,81.45,1.1,89.59,-5.0,84.59,4.11
TXN-2023-006658,CUST-215,Mid-Market,Grocery,1429.26,81.45,1.1,89.59,-5.0,84.59,5.92
TXN-2023-006659,CUST-215,Mid-Market,Milk,696.94,81.45,1.1,89.59,5.0,94.59,13.57
TXN-2023-006660,CUST-215,Mid-Market,Milk,1940.4,81.45,1.1,89.59,5.0,94.59,4.87
TXN-2023-006661,CUST-215,Mid-Market,Fresh,2831.64,81.45,1.1,89.59,10.0,99.59,3.52
TXN-2023-006662,CUST-215,Mid-Market,Grocery,880.64,81.45,1.1,89.59,-5.0,84.59,9.61
TXN-2023-006663,CUST-215,Mid-Market,Grocery,1577.65,81.45,1.1,89.59,-5.0,84.59,5.36
TXN-2023-006664,CUST-215,Mid-Market,Grocery,1670.54,81.45,1.1,89.59,-5.0,84.59,5.06
TXN-2023-006665,CUST-215,Mid-Market,Grocery,1669.05,81.45,1.1,89.59,-5.0,84.59,5.07
TXN-2023-006666,CUST-215,Mid-Market,Grocery,1905.61,81.45,1.1,89.59,-5.0,84.59,4.44
TXN-2023-006667,CUST-215,Mid-Market,Fresh,2363.43,81.45,1.1,89.59,10.0,99.59,4.21
TXN-2023-006668,CUST-215,Mid-Market,Delicatessen,999.46,81.45,1.1,89.59,8.0,97.59,9.76
TXN-2023-006669,CUST-215,Mid-Market,Frozen,2041.46,81.45,1.1,89.59,0.0,89.59,4.39
TXN-2023-006670,CUST-215,Mid-Market,DetergentsPaper,1248.16,81.45,1.1,89.59,-5.0,84.59,6.78
TXN-2023-006671,CUST-216,Mid-Market,Grocery,882.78,81.45,1.1,89.59,-5.0,84.59,9.58
TXN-2023-006672,CUST-216,Mid-Market,Grocery,458.33,81.45,1.1,89.59,-5.0,84.59,18.46
TXN-2023-006673,CUST-216,Mid-Market,DetergentsPaper,1012.12,81.45,1.1,89.59,-5.0,84.59,8.36
TXN-2023-006674,CUST-216,Mid-Market,Milk,756.05,81.45,1.1,89.59,5.0,94.59,12.51
TXN-2023-006675,CUST-216,Mid-Market,Grocery,612.6,81.45,1.1,89.59,-5.0,84.59,13.81
TXN-2023-006676,CUST-216,Mid-Market,Milk,841.82,81.45,1.1,89.59,5.0,94.59,11.24
TXN-2023-006677,CUST-216,Mid-Market,Grocery,462.99,81.45,1.1,89.59,-5.0,84.59,18.27
TXN-2023-006678,CUST-216,Mid-Market,DetergentsPaper,671.39,81.45,1.1,89.59,-5.0,84.59,12.6
TXN-2023-006679,CUST-216,Mid-Market,Milk,976.59,81.45,1.1,89.59,5.0,94.59,9.69
TXN-2023-006680,CUST-216,Mid-Market,Milk,746.91,81.45,1.1,89.59,5.0,94.59,12.66
TXN-2023-006681,CUST-216,Mid-Market,DetergentsPaper,542.58,81.45,1.1,89.59,-5.0,84.59,15.59
TXN-2023-006682,CUST-216,Mid-Market,Milk,642.15,81.45,1.1,89.59,5.0,94.59,14.73
TXN-2023-006683,CUST-216,Mid-Market,Grocery,567.83,81.45,1.1,89.59,-5.0,84.59,14.9
TXN-2023-006684,CUST-216,Mid-Market,Grocery,1560.17,81.45,1.1,89.59,-5.0,84.59,5.42
TXN-2023-006685,CUST-216,Mid-Market,Fresh,1345.88,81.45,1.1,89.59,10.0,99.59,7.4
TXN-2023-006686,CUST-216,Mid-Market,Grocery,880.77,81.45,1.1,89.59,-5.0,84.59,9.6
TXN-2023-006687,CUST-216,Mid-Market,Delicatessen,1082.07,81.45,1.1,89.59,8.0,97.59,9.02
TXN-2023-006688,CUST-216,Mid-Market,DetergentsPaper,786.58,81.45,1.1,89.59,-5.0,84.59,10.75
TXN-2023-006689,CUST-216,Mid-Market,Milk,924.1,81.45,1.1,89.59,5.0,94.59,10.24
