TransactionID,CustomerID,TransactionDate,OrderMonth,OrderDayOfWeek,ProductCategory,TransactionAmount,Quantity,NumberOfLineItems,IsStandardOrder,IsUrgent,CustomerServiceInteractionRequired,OrderIntensityLevel,ServiceCostMultiplier
TXN-2023-006882,CUST-222,2023-01-04,1,Wednesday,Milk,688.62,27,1,True,False,False,Low,1.0
TXN-2023-006883,CUST-222,2023-01-18,1,Wednesday,Fresh,842.57,33,4,True,False,False,Low,1.0
TXN-2023-006884,CUST-222,2023-01-22,1,Sunday,Milk,273.07,10,3,False,False,False,Medium,1.5
TXN-2023-006885,CUST-222,2023-01-05,1,Thursday,Milk,1182.19,47,5,True,False,False,Low,1.0
TXN-2023-006886,CUST-222,2023-02-24,2,Friday,Fresh,728.06,29,5,False,False,True,High,1.8
TXN-2023-006887,CUST-222,2023-02-27,2,Monday,Grocery,665.23,26,2,True,False,False,Low,1.0
TXN-2023-006888,CUST-222,2023-02-28,2,Tuesday,Fresh,718.88,28,1,False,True,False,High,1.8
TXN-2023-006889,CUST-222,2023-02-19,2,Sunday,Fresh,510.98,20,5,False,False,False,Medium,1.5
TXN-2023-006890,CUST-222,2023-03-27,3,Monday,Grocery,558.12,22,2,False,True,False,High,1.8
TXN-2023-006891,CUST-222,2023-03-23,3,Thursday,DetergentsPaper,306.37,12,3,False,False,True,High,1.8
TXN-2023-006892,CUST-222,2023-03-26,3,Sunday,DetergentsPaper,223.45,8,1,False,True,False,High,1.8
TXN-2023-006893,CUST-222,2023-03-26,3,Sunday,Milk,758.63,30,3,False,False,False,Medium,1.5
TXN-2023-006894,CUST-222,2023-03-02,3,Thursday,DetergentsPaper,469.74,18,4,True,False,False,Low,1.0
TXN-2023-006895,CUST-222,2023-04-05,4,Wednesday,Milk,762.49,30,2,False,False,False,Medium,1.5
TXN-2023-006896,CUST-222,2023-04-16,4,Sunday,DetergentsPaper,368.93,14,1,True,False,False,Low,1.0
TXN-2023-006897,CUST-222,2023-04-09,4,Sunday,Fresh,517.95,20,5,True,False,False,Low,1.0
TXN-2023-006898,CUST-222,2023-05-16,5,Tuesday,Fresh,433.32,17,3,True,True,True,High,1.56
TXN-2023-006899,CUST-222,2023-05-06,5,Saturday,Fresh,254.27,10,1,True,False,False,Low,1.0
TXN-2023-006900,CUST-222,2023-05-13,5,Saturday,Milk,295.17,11,2,False,False,False,Medium,1.5
TXN-2023-006901,CUST-222,2023-06-13,6,Tuesday,Milk,545.39,21,4,False,False,False,Medium,1.5
TXN-2023-006902,CUST-222,2023-06-09,6,Friday,DetergentsPaper,248.39,9,1,False,False,False,Medium,1.5
TXN-2023-006903,CUST-222,2023-06-20,6,Tuesday,Grocery,1041.52,41,3,False,False,False,Medium,1.5
TXN-2023-006904,CUST-222,2023-06-08,6,Thursday,Milk,915.37,36,3,True,False,False,Low,1.0
TXN-2023-006905,CUST-222,2023-06-13,6,Tuesday,Grocery,221.69,8,1,True,False,False,Low,1.0
TXN-2023-006906,CUST-222,2023-07-17,7,Monday,Grocery,1563.86,62,5,False,False,False,Medium,1.5
TXN-2023-006907,CUST-222,2023-07-26,7,Wednesday,Grocery,725.96,29,3,False,False,False,Medium,1.5
TXN-2023-006908,CUST-222,2023-07-24,7,Monday,DetergentsPaper,1077.01,43,3,False,True,False,High,1.8
TXN-2023-006909,CUST-222,2023-07-26,7,Wednesday,Grocery,570.12,22,4,True,False,False,Low,1.0
TXN-2023-006910,CUST-222,2023-07-21,7,Friday,DetergentsPaper,491.63,19,5,True,False,False,Low,1.0
TXN-2023-006911,CUST-222,2023-08-08,8,Tuesday,Grocery,315.43,12,1,True,False,True,Medium,1.2
TXN-2023-006912,CUST-222,2023-08-27,8,Sunday,Milk,956.53,38,2,True,False,False,Low,1.0
TXN-2023-006913,CUST-222,2023-08-06,8,Sunday,Grocery,441.91,17,1,True,True,False,Medium,1.3
TXN-2023-006914,CUST-222,2023-09-12,9,Tuesday,Milk,1109.49,44,1,True,False,False,Low,1.0
TXN-2023-006915,CUST-222,2023-09-15,9,Friday,Grocery,535.24,21,3,False,False,False,Medium,1.5
TXN-2023-006916,CUST-222,2023-09-13,9,Wednesday,Grocery,336.88,13,2,False,True,False,High,1.8
TXN-2023-006917,CUST-222,2023-10-21,10,Saturday,Milk,193.61,7,1,True,False,False,Low,1.0
TXN-2023-006918,CUST-222,2023-10-07,10,Saturday,Grocery,392.28,15,3,True,False,False,Low,1.0
TXN-2023-006919,CUST-222,2023-10-12,10,Thursday,Fresh,429.5,17,3,True,True,False,Medium,1.3
TXN-2023-006920,CUST-222,2023-11-15,11,Wednesday,Grocery,678.1,27,1,True,False,False,Low,1.0
TXN-2023-006921,CUST-222,2023-11-04,11,Saturday,Grocery,418.84,16,5,False,False,False,Medium,1.5
TXN-2023-006922,CUST-222,2023-11-16,11,Thursday,Milk,647.81,25,5,False,False,False,Medium,1.5
TXN-2023-006923,CUST-222,2023-11-19,11,Sunday,Grocery,426.91,17,5,True,False,False,Low,1.0
TXN-2023-006924,CUST-222,2023-11-12,11,Sunday,Fresh,675.55,27,5,True,False,False,Low,1.0
TXN-2023-006925,CUST-222,2023-12-16,12,Saturday,Grocery,392.06,15,3,True,True,False,Medium,1.3
TXN-2023-006926,CUST-222,2023-12-23,12,Saturday,Grocery,491.67,19,3,False,True,False,High,1.8
TXN-2023-006927,CUST-222,2023-12-18,12,Monday,Fresh,184.76,7,3,True,False,False,Low,1.0
TXN-2023-006928,CUST-222,2023-12-05,12,Tuesday,Fresh,1073.01,42,1,False,False,False,Medium,1.5
TXN-2023-006929,CUST-223,2023-01-14,1,Saturday,Frozen,402.19,16,1,False,True,False,High,1.8
TXN-2023-006930,CUST-223,2023-01-11,1,Wednesday,Grocery,479.68,19,2,False,False,False,Medium,1.5
TXN-2023-006931,CUST-223,2023-02-04,2,Saturday,Grocery,611.42,24,1,True,False,False,Low,1.0
TXN-2023-006932,CUST-223,2023-02-11,2,Saturday,Frozen,746.66,29,1,True,False,False,Low,1.0
TXN-2023-006933,CUST-223,2023-03-06,3,Monday,Frozen,291.85,11,3,True,False,False,Low,1.0
TXN-2023-006934,CUST-223,2023-03-22,3,Wednesday,Fresh,636.89,25,2,True,False,False,Low,1.0
TXN-2023-006935,CUST-223,2023-04-04,4,Tuesday,Frozen,500.12,20,3,True,False,False,Low,1.0
TXN-2023-006936,CUST-223,2023-04-17,4,Monday,Frozen,624.77,24,3,True,False,False,Low,1.0
TXN-2023-006937,CUST-223,2023-04-21,4,Friday,Frozen,585.93,23,3,False,False,False,Medium,1.5
TXN-2023-006938,CUST-223,2023-04-16,4,Sunday,Fresh,397.29,15,4,True,False,False,Low,1.0
TXN-2023-006939,CUST-223,2023-05-15,5,Monday,Grocery,367.95,14,2,True,False,False,Low,1.0
TXN-2023-006940,CUST-223,2023-05-16,5,Tuesday,Frozen,538.41,21,5,False,False,True,High,1.8
TXN-2023-006941,CUST-223,2023-06-07,6,Wednesday,Frozen,241.87,9,5,False,True,False,High,1.8
TXN-2023-006942,CUST-223,2023-06-05,6,Monday,Frozen,349.16,13,1,False,False,False,Medium,1.5
TXN-2023-006943,CUST-223,2023-06-28,6,Wednesday,DetergentsPaper,305.52,12,4,False,False,False,Medium,1.5
TXN-2023-006944,CUST-223,2023-06-13,6,Tuesday,Frozen,264.86,10,2,True,False,False,Low,1.0
TXN-2023-006945,CUST-223,2023-07-26,7,Wednesday,Delicatessen,398.82,15,4,False,False,False,Medium,1.5
TXN-2023-006946,CUST-223,2023-07-07,7,Friday,Frozen,275.7,11,4,False,True,False,High,1.8
TXN-2023-006947,CUST-223,2023-07-11,7,Tuesday,Frozen,270.1,10,1,True,True,True,High,1.56
TXN-2023-006948,CUST-223,2023-07-14,7,Friday,Fresh,351.83,14,5,False,False,False,Medium,1.5
TXN-2023-006949,CUST-223,2023-08-10,8,Thursday,Fresh,249.66,9,5,False,False,False,Medium,1.5
TXN-2023-006950,CUST-223,2023-08-12,8,Saturday,Grocery,563.45,22,4,True,False,True,Medium,1.2
TXN-2023-006951,CUST-223,2023-08-23,8,Wednesday,Fresh,595.36,23,4,False,True,False,High,1.8
TXN-2023-006952,CUST-223,2023-08-01,8,Tuesday,Grocery,473.26,18,4,True,False,False,Low,1.0
TXN-2023-006953,CUST-223,2023-09-02,9,Saturday,Fresh,1296.4,51,2,False,False,False,Medium,1.5
TXN-2023-006954,CUST-223,2023-09-23,9,Saturday,Grocery,922.52,36,4,True,False,False,Low,1.0
TXN-2023-006955,CUST-223,2023-09-15,9,Friday,Milk,481.93,19,2,True,False,False,Low,1.0
TXN-2023-006956,CUST-223,2023-09-27,9,Wednesday,Delicatessen,432.93,17,4,False,False,False,Medium,1.5
TXN-2023-006957,CUST-223,2023-10-13,10,Friday,Frozen,453.69,18,3,True,True,False,Medium,1.3
TXN-2023-006958,CUST-223,2023-10-28,10,Saturday,Frozen,908.72,36,2,False,False,False,Medium,1.5
TXN-2023-006959,CUST-223,2023-10-11,10,Wednesday,Frozen,295.27,11,1,True,False,True,Medium,1.2
TXN-2023-006960,CUST-223,2023-11-07,11,Tuesday,Fresh,188.59,7,5,True,False,False,Low,1.0
TXN-2023-006961,CUST-223,2023-11-28,11,Tuesday,Frozen,383.97,15,4,False,False,False,Medium,1.5
TXN-2023-006962,CUST-223,2023-12-11,12,Monday,Grocery,719.93,28,1,False,False,False,Medium,1.5
TXN-2023-006963,CUST-223,2023-12-13,12,Wednesday,Grocery,174.06,6,2,True,False,False,Low,1.0
TXN-2023-006964,CUST-223,2023-12-18,12,Monday,Frozen,358.25,14,3,False,False,False,Medium,1.5
TXN-2023-006965,CUST-224,2023-01-27,1,Friday,Frozen,915.3,36,5,True,False,False,Low,1.0
TXN-2023-006966,CUST-224,2023-02-13,2,Monday,Milk,1208.7,48,1,True,False,False,Low,1.0
TXN-2023-006967,CUST-224,2023-02-10,2,Friday,Grocery,833.6,33,1,True,False,False,Low,1.0
TXN-2023-006968,CUST-224,2023-03-06,3,Monday,Grocery,1089.83,43,1,True,False,False,Low,1.0
TXN-2023-006969,CUST-224,2023-03-25,3,Saturday,Frozen,1235.56,49,3,True,False,False,Low,1.0
TXN-2023-006970,CUST-224,2023-04-09,4,Sunday,Fresh,970.54,38,5,True,False,False,Low,1.0
TXN-2023-006971,CUST-224,2023-05-28,5,Sunday,Grocery,820.16,32,5,True,False,False,Low,1.0
TXN-2023-006972,CUST-224,2023-06-06,6,Tuesday,Fresh,1450.44,58,3,True,False,False,Low,1.0
TXN-2023-006973,CUST-224,2023-07-05,7,Wednesday,Delicatessen,529.03,21,3,True,False,False,Low,1.0
TXN-2023-006974,CUST-224,2023-08-23,8,Wednesday,Frozen,1547.21,61,1,True,False,False,Low,1.0
TXN-2023-006975,CUST-224,2023-09-08,9,Friday,Frozen,1544.45,61,3,False,False,False,Medium,1.5
TXN-2023-006976,CUST-224,2023-09-01,9,Friday,Frozen,1544.45,61,3,True,False,False,Low,1.0
TXN-2023-006977,CUST-224,2023-10-06,10,Friday,Grocery,959.14,38,5,True,False,False,Low,1.0
TXN-2023-006978,CUST-224,2023-11-07,11,Tuesday,Grocery,1813.05,72,4,True,False,False,Low,1.0
TXN-2023-006979,CUST-224,2023-11-11,11,Saturday,Milk,836.14,33,4,True,False,False,Low,1.0
TXN-2023-006980,CUST-224,2023-12-09,12,Saturday,Frozen,1044.38,41,2,True,False,False,Low,1.0
TXN-2023-006981,CUST-225,2023-01-12,1,Thursday,Frozen,383.86,15,1,True,False,False,Low,1.0
TXN-2023-006982,CUST-225,2023-01-14,1,Saturday,Fresh,434.28,17,4,True,False,False,Low,1.0
TXN-2023-006983,CUST-225,2023-01-18,1,Wednesday,Delicatessen,254.34,10,5,False,False,False,Medium,1.5
TXN-2023-006984,CUST-225,2023-01-09,1,Monday,Fresh,185.56,7,4,False,False,False,Medium,1.5
TXN-2023-006985,CUST-225,2023-02-01,2,Wednesday,Fresh,269.29,10,4,False,False,False,Medium,1.5
TXN-2023-006986,CUST-225,2023-02-17,2,Friday,Fresh,221.77,8,5,False,False,False,Medium,1.5
TXN-2023-006987,CUST-225,2023-02-10,2,Friday,Fresh,322.98,12,2,False,False,False,Medium,1.5
TXN-2023-006988,CUST-225,2023-03-21,3,Tuesday,Fresh,271.73,10,2,False,False,False,Medium,1.5
TXN-2023-006989,CUST-225,2023-03-13,3,Monday,Delicatessen,307.38,12,1,True,False,False,Low,1.0
TXN-2023-006990,CUST-225,2023-03-07,3,Tuesday,Fresh,97.91,3,3,True,True,False,Medium,1.3
TXN-2023-006991,CUST-225,2023-04-25,4,Tuesday,Fresh,497.31,19,5,False,False,True,High,1.8
TXN-2023-006992,CUST-225,2023-04-25,4,Tuesday,Fresh,429.95,17,4,True,False,False,Low,1.0
TXN-2023-006993,CUST-225,2023-04-22,4,Saturday,Fresh,249.86,9,4,False,False,False,Medium,1.5
TXN-2023-006994,CUST-225,2023-04-02,4,Sunday,Fresh,359.56,14,3,False,False,False,Medium,1.5
TXN-2023-006995,CUST-225,2023-05-15,5,Monday,Milk,634.55,25,1,False,True,False,High,1.8
TXN-2023-006996,CUST-225,2023-05-18,5,Thursday,Fresh,266.78,10,1,True,False,False,Low,1.0
TXN-2023-006997,CUST-225,2023-05-25,5,Thursday,Fresh,347.55,13,1,True,False,False,Low,1.0
TXN-2023-006998,CUST-225,2023-06-16,6,Friday,Grocery,212.91,8,1,True,True,False,Medium,1.3
TXN-2023-006999,CUST-225,2023-06-12,6,Monday,Fresh,187.57,7,2,False,False,False,Medium,1.5
TXN-2023-007000,CUST-225,2023-07-22,7,Saturday,Fresh,552.51,22,2,True,False,False,Low,1.0
TXN-2023-007001,CUST-225,2023-07-12,7,Wednesday,Fresh,137.36,5,3,False,False,False,Medium,1.5
TXN-2023-007002,CUST-225,2023-08-27,8,Sunday,Delicatessen,267.68,10,3,True,False,False,Low,1.0
TXN-2023-007003,CUST-225,2023-08-08,8,Tuesday,Milk,494.77,19,5,False,False,False,Medium,1.5
TXN-2023-007004,CUST-225,2023-09-14,9,Thursday,Fresh,115.52,4,3,False,False,True,High,1.8
TXN-2023-007005,CUST-225,2023-09-20,9,Wednesday,Fresh,176.18,7,3,True,False,False,Low,1.0
TXN-2023-007006,CUST-225,2023-09-08,9,Friday,Delicatessen,316.48,12,3,True,False,False,Low,1.0
TXN-2023-007007,CUST-225,2023-09-26,9,Tuesday,Grocery,231.7,9,1,True,False,False,Low,1.0
TXN-2023-007008,CUST-225,2023-10-23,10,Monday,Milk,271.81,10,2,False,True,True,High,1.8
TXN-2023-007009,CUST-225,2023-10-09,10,Monday,Fresh,221.91,8,2,False,False,False,Medium,1.5
TXN-2023-007010,CUST-225,2023-11-12,11,Sunday,Fresh,416.12,16,4,False,False,False,Medium,1.5
TXN-2023-007011,CUST-225,2023-11-08,11,Wednesday,Fresh,312.01,12,2,False,False,False,Medium,1.5
TXN-2023-007012,CUST-225,2023-11-04,11,Saturday,Frozen,459.59,18,3,False,False,False,Medium,1.5
TXN-2023-007013,CUST-225,2023-12-24,12,Sunday,Fresh,213.71,8,4,True,False,False,Low,1.0
TXN-2023-007014,CUST-225,2023-12-23,12,Saturday,Fresh,361.43,14,5,True,False,False,Low,1.0
TXN-2023-007015,CUST-225,2023-12-10,12,Sunday,Grocery,209.22,8,3,False,False,False,Medium,1.5
TXN-2023-007016,CUST-225,2023-12-27,12,Wednesday,Fresh,251.86,10,3,True,True,False,Medium,1.3
TXN-2023-007017,CUST-226,2023-01-06,1,Friday,Fresh,175.67,7,1,False,False,False,Medium,1.5
TXN-2023-007018,CUST-226,2023-01-15,1,Sunday,Fresh,564.22,22,1,True,False,False,Low,1.0
TXN-2023-007019,CUST-226,2023-01-11,1,Wednesday,Fresh,316.15,12,2,False,False,True,High,1.8
TXN-2023-007020,CUST-226,2023-02-09,2,Thursday,Fresh,504.61,20,1,False,True,False,High,1.8
TXN-2023-007021,CUST-226,2023-02-19,2,Sunday,Grocery,1453.78,58,3,False,False,False,Medium,1.5
TXN-2023-007022,CUST-226,2023-02-08,2,Wednesday,Fresh,289.79,11,3,False,False,False,Medium,1.5
TXN-2023-007023,CUST-226,2023-02-18,2,Saturday,Fresh,450.0,18,4,True,False,False,Low,1.0
TXN-2023-007024,CUST-226,2023-02-23,2,Thursday,Milk,213.11,8,3,True,False,False,Low,1.0
TXN-2023-007025,CUST-226,2023-03-09,3,Thursday,Grocery,442.34,17,3,True,True,False,Medium,1.3
TXN-2023-007026,CUST-226,2023-03-28,3,Tuesday,Milk,419.31,16,2,True,False,False,Low,1.0
TXN-2023-007027,CUST-226,2023-03-05,3,Sunday,Fresh,202.89,8,4,False,False,False,Medium,1.5
TXN-2023-007028,CUST-226,2023-03-09,3,Thursday,Fresh,322.9,12,1,False,True,False,High,1.8
TXN-2023-007029,CUST-226,2023-03-02,3,Thursday,Fresh,465.58,18,4,True,False,False,Low,1.0
TXN-2023-007030,CUST-226,2023-04-23,4,Sunday,Fresh,888.63,35,5,True,False,False,Low,1.0
TXN-2023-007031,CUST-226,2023-04-05,4,Wednesday,Frozen,499.67,19,4,True,False,False,Low,1.0
TXN-2023-007032,CUST-226,2023-04-05,4,Wednesday,Fresh,322.34,12,1,True,False,False,Low,1.0
TXN-2023-007033,CUST-226,2023-05-23,5,Tuesday,Fresh,397.3,15,3,True,False,False,Low,1.0
TXN-2023-007034,CUST-226,2023-05-10,5,Wednesday,Grocery,365.83,14,5,True,False,False,Low,1.0
TXN-2023-007035,CUST-226,2023-05-15,5,Monday,Fresh,502.58,20,3,False,False,False,Medium,1.5
TXN-2023-007036,CUST-226,2023-05-13,5,Saturday,Milk,424.13,16,4,False,False,True,High,1.8
TXN-2023-007037,CUST-226,2023-05-05,5,Friday,Fresh,826.44,33,4,True,False,False,Low,1.0
TXN-2023-007038,CUST-226,2023-06-22,6,Thursday,Milk,298.83,11,4,False,False,False,Medium,1.5
TXN-2023-007039,CUST-226,2023-06-08,6,Thursday,Fresh,403.42,16,4,False,False,False,Medium,1.5
TXN-2023-007040,CUST-226,2023-06-20,6,Tuesday,Fresh,760.38,30,5,True,False,False,Low,1.0
TXN-2023-007041,CUST-226,2023-07-18,7,Tuesday,Grocery,404.31,16,4,False,False,False,Medium,1.5
TXN-2023-007042,CUST-226,2023-07-23,7,Sunday,Fresh,590.34,23,1,True,False,False,Low,1.0
TXN-2023-007043,CUST-226,2023-07-28,7,Friday,Fresh,527.72,21,3,True,True,True,High,1.56
TXN-2023-007044,CUST-226,2023-08-04,8,Friday,Frozen,276.41,11,2,True,False,True,Medium,1.2
TXN-2023-007045,CUST-226,2023-08-03,8,Thursday,Frozen,479.56,19,1,False,False,False,Medium,1.5
TXN-2023-007046,CUST-226,2023-08-06,8,Sunday,Milk,469.08,18,5,True,False,True,Medium,1.2
TXN-2023-007047,CUST-226,2023-09-24,9,Sunday,Grocery,659.0,26,4,False,False,False,Medium,1.5
TXN-2023-007048,CUST-226,2023-09-19,9,Tuesday,Fresh,709.57,28,2,False,False,False,Medium,1.5
TXN-2023-007049,CUST-226,2023-09-22,9,Friday,Grocery,324.86,12,2,True,False,False,Low,1.0
TXN-2023-007050,CUST-226,2023-10-25,10,Wednesday,Fresh,271.88,10,2,True,False,False,Low,1.0
TXN-2023-007051,CUST-226,2023-10-16,10,Monday,Fresh,748.64,29,3,False,True,False,High,1.8
TXN-2023-007052,CUST-226,2023-10-12,10,Thursday,Milk,226.88,9,3,False,False,False,Medium,1.5
TXN-2023-007053,CUST-226,2023-10-01,10,Sunday,Fresh,387.34,15,3,False,False,False,Medium,1.5
TXN-2023-007054,CUST-226,2023-11-15,11,Wednesday,Fresh,536.23,21,4,True,False,False,Low,1.0
TXN-2023-007055,CUST-226,2023-11-23,11,Thursday,Fresh,813.8,32,1,False,False,False,Medium,1.5
TXN-2023-007056,CUST-226,2023-11-23,11,Thursday,Fresh,354.29,14,1,False,False,False,Medium,1.5
TXN-2023-007057,CUST-226,2023-11-23,11,Thursday,Grocery,107.83,4,3,True,False,False,Low,1.0
TXN-2023-007058,CUST-226,2023-11-15,11,Wednesday,Fresh,339.97,13,5,True,False,True,Medium,1.2
TXN-2023-007059,CUST-226,2023-12-23,12,Saturday,Frozen,243.46,9,3,False,False,False,Medium,1.5
TXN-2023-007060,CUST-226,2023-12-09,12,Saturday,Fresh,754.55,30,5,True,False,False,Low,1.0
TXN-2023-007061,CUST-226,2023-12-16,12,Saturday,Grocery,1119.13,44,2,True,False,False,Low,1.0
TXN-2023-007062,CUST-226,2023-12-16,12,Saturday,Fresh,432.25,17,3,True,False,False,Low,1.0
TXN-2023-007063,CUST-227,2023-01-05,1,Thursday,Milk,2804.97,112,1,True,False,False,Low,1.0
TXN-2023-007064,CUST-227,2023-02-04,2,Saturday,Fresh,1602.9,64,5,True,True,False,Medium,1.3
TXN-2023-007065,CUST-227,2023-03-23,3,Thursday,Fresh,3686.67,147,5,True,False,False,Low,1.0
TXN-2023-007066,CUST-227,2023-04-28,4,Friday,Grocery,2251.09,90,3,True,False,False,Low,1.0
TXN-2023-007067,CUST-227,2023-05-25,5,Thursday,Fresh,3401.56,136,5,True,False,False,Low,1.0
TXN-2023-007068,CUST-227,2023-06-04,6,Sunday,Milk,2184.2,87,3,True,False,False,Low,1.0
TXN-2023-007069,CUST-227,2023-07-02,7,Sunday,Milk,2242.7,89,5,True,False,False,Low,1.0
TXN-2023-007070,CUST-227,2023-07-06,7,Thursday,Grocery,3358.51,134,4,True,False,False,Low,1.0
TXN-2023-007071,CUST-227,2023-08-11,8,Friday,Fresh,2970.39,118,1,True,False,False,Low,1.0
TXN-2023-007072,CUST-227,2023-08-04,8,Friday,Milk,2024.18,80,2,False,False,False,Medium,1.5
TXN-2023-007073,CUST-227,2023-09-20,9,Wednesday,Grocery,2264.74,90,4,True,False,False,Low,1.0
TXN-2023-007074,CUST-227,2023-09-16,9,Saturday,Fresh,1186.43,47,4,True,False,False,Low,1.0
TXN-2023-007075,CUST-227,2023-10-26,10,Thursday,Fresh,3685.71,147,3,True,False,False,Low,1.0
TXN-2023-007076,CUST-227,2023-11-12,11,Sunday,Fresh,1925.02,77,3,True,False,False,Low,1.0
TXN-2023-007077,CUST-227,2023-12-03,12,Sunday,Fresh,4847.85,193,1,True,False,False,Low,1.0
TXN-2023-007078,CUST-227,2023-12-13,12,Wednesday,Milk,1358.07,54,5,True,False,False,Low,1.0
TXN-2023-007079,CUST-228,2023-01-26,1,Thursday,Delicatessen,443.7,17,5,False,False,False,Medium,1.5
TXN-2023-007080,CUST-228,2023-01-11,1,Wednesday,Fresh,219.79,8,1,True,False,True,Medium,1.2
TXN-2023-007081,CUST-228,2023-01-12,1,Thursday,Grocery,234.29,9,4,True,True,False,Medium,1.3
TXN-2023-007082,CUST-228,2023-02-12,2,Sunday,Milk,178.49,7,5,False,False,True,High,1.8
TXN-2023-007083,CUST-228,2023-02-28,2,Tuesday,Grocery,529.0,21,3,True,False,False,Low,1.0
TXN-2023-007084,CUST-228,2023-02-26,2,Sunday,Fresh,159.82,6,5,True,False,False,Low,1.0
TXN-2023-007085,CUST-228,2023-03-10,3,Friday,Fresh,336.09,13,2,False,False,False,Medium,1.5
TXN-2023-007086,CUST-228,2023-03-18,3,Saturday,Fresh,319.95,12,2,False,False,False,Medium,1.5
TXN-2023-007087,CUST-228,2023-04-23,4,Sunday,Frozen,346.89,13,5,False,False,False,Medium,1.5
TXN-2023-007088,CUST-228,2023-04-28,4,Friday,Fresh,341.21,13,3,False,True,False,High,1.8
TXN-2023-007089,CUST-228,2023-04-26,4,Wednesday,Frozen,225.7,9,3,True,False,True,Medium,1.2
TXN-2023-007090,CUST-228,2023-05-24,5,Wednesday,Fresh,648.66,25,1,True,False,False,Low,1.0
TXN-2023-007091,CUST-228,2023-05-04,5,Thursday,Frozen,159.16,6,5,True,False,False,Low,1.0
TXN-2023-007092,CUST-228,2023-05-03,5,Wednesday,Fresh,281.62,11,1,True,False,False,Low,1.0
TXN-2023-007093,CUST-228,2023-05-07,5,Sunday,Milk,139.69,5,5,True,False,False,Low,1.0
TXN-2023-007094,CUST-228,2023-06-28,6,Wednesday,Milk,145.25,5,2,True,False,False,Low,1.0
TXN-2023-007095,CUST-228,2023-06-02,6,Friday,Fresh,620.38,24,5,True,False,False,Low,1.0
TXN-2023-007096,CUST-228,2023-07-16,7,Sunday,Fresh,290.48,11,5,False,True,False,High,1.8
TXN-2023-007097,CUST-228,2023-07-04,7,Tuesday,Fresh,217.39,8,3,False,False,False,Medium,1.5
TXN-2023-007098,CUST-228,2023-07-14,7,Friday,Grocery,381.46,15,2,True,False,False,Low,1.0
TXN-2023-007099,CUST-228,2023-08-08,8,Tuesday,Fresh,235.46,9,1,True,False,False,Low,1.0
TXN-2023-007100,CUST-228,2023-08-21,8,Monday,Fresh,682.58,27,2,True,False,False,Low,1.0
TXN-2023-007101,CUST-228,2023-08-02,8,Wednesday,Fresh,219.21,8,4,False,False,True,High,1.8
TXN-2023-007102,CUST-228,2023-09-09,9,Saturday,Frozen,675.35,27,3,True,False,False,Low,1.0
TXN-2023-007103,CUST-228,2023-09-20,9,Wednesday,Milk,192.92,7,5,True,False,False,Low,1.0
TXN-2023-007104,CUST-228,2023-09-26,9,Tuesday,Grocery,468.4,18,3,False,False,False,Medium,1.5
TXN-2023-007105,CUST-228,2023-10-22,10,Sunday,Fresh,173.34,6,5,False,False,False,Medium,1.5
TXN-2023-007106,CUST-228,2023-10-10,10,Tuesday,Delicatessen,305.41,12,5,False,False,False,Medium,1.5
TXN-2023-007107,CUST-228,2023-10-19,10,Thursday,Fresh,221.66,8,5,False,False,False,Medium,1.5
TXN-2023-007108,CUST-228,2023-10-13,10,Friday,Frozen,477.03,19,1,False,False,False,Medium,1.5
TXN-2023-007109,CUST-228,2023-11-08,11,Wednesday,Fresh,257.12,10,1,True,True,False,Medium,1.3
TXN-2023-007110,CUST-228,2023-11-16,11,Thursday,Milk,141.44,5,2,True,False,False,Low,1.0
TXN-2023-007111,CUST-228,2023-12-09,12,Saturday,Frozen,119.65,4,2,True,False,False,Low,1.0
TXN-2023-007112,CUST-228,2023-12-25,12,Monday,Grocery,131.14,5,4,False,False,False,Medium,1.5
TXN-2023-007113,CUST-228,2023-12-04,12,Monday,Milk,527.27,21,3,False,False,False,Medium,1.5
TXN-2023-007114,CUST-229,2023-01-24,1,Tuesday,DetergentsPaper,255.44,10,4,True,True,False,Medium,1.3
TXN-2023-007115,CUST-229,2023-01-02,1,Monday,DetergentsPaper,269.66,10,2,True,False,False,Low,1.0
TXN-2023-007116,CUST-229,2023-01-27,1,Friday,DetergentsPaper,142.07,5,5,False,False,False,Medium,1.5
TXN-2023-007117,CUST-229,2023-01-02,1,Monday,DetergentsPaper,259.39,10,3,True,False,True,Medium,1.2
TXN-2023-007118,CUST-229,2023-02-27,2,Monday,DetergentsPaper,163.57,6,3,True,True,False,Medium,1.3
TXN-2023-007119,CUST-229,2023-02-01,2,Wednesday,DetergentsPaper,278.32,11,5,False,False,False,Medium,1.5
TXN-2023-007120,CUST-229,2023-02-17,2,Friday,DetergentsPaper,278.32,11,2,False,False,False,Medium,1.5
TXN-2023-007121,CUST-229,2023-03-24,3,Friday,Fresh,92.58,3,3,False,False,False,Medium,1.5
TXN-2023-007122,CUST-229,2023-03-06,3,Monday,DetergentsPaper,264.07,10,5,True,False,False,Low,1.0
TXN-2023-007123,CUST-229,2023-03-12,3,Sunday,DetergentsPaper,95.64,3,1,False,False,False,Medium,1.5
TXN-2023-007124,CUST-229,2023-03-25,3,Saturday,Frozen,284.51,11,3,True,False,False,Low,1.0
TXN-2023-007125,CUST-229,2023-03-28,3,Tuesday,Fresh,146.23,5,1,False,False,False,Medium,1.5
