TransactionID,CustomerID,ProductCategory,OrderIntensity,IsCustomOrder,Quantity,NumberOfLineItems,OrderWeight_kg,TransactionAmount_EUR,PickPackCost_EUR,ReceivingCost_EUR,PutawayCost_EUR,StorageCost_EUR,IndirectLaborCost_EUR,InboundTransportCost_EUR,ShrinkageCost_EUR,ReturnsCost_EUR,EquipmentTechCost_EUR,ColdChainMultiplier,ServiceCostMultiplier,TotalWarehouseOperationsCost_EUR,CostPerUnit_EUR
TXN-2023-008650,CUST-268,Frozen,Medium,False,35,5,54.54,887.85,32.5,5.0,22.75,32.72,9.04,10.0,17.76,17.76,5.1,1.0,1.5,228.94,6.54
TXN-2023-008651,CUST-268,Fresh,Low,False,25,2,66.11,643.37,15.0,5.0,16.25,19.83,5.44,10.0,32.17,19.3,3.08,1.5,1.0,189.1,7.56
TXN-2023-008652,CUST-268,Fresh,High,False,29,4,76.69,738.85,30.0,5.0,18.85,46.02,8.08,10.0,36.94,22.17,5.4,1.5,1.8,492.61,16.99
TXN-2023-008653,CUST-268,Fresh,Medium,False,65,5,171.9,1634.69,37.5,5.0,42.25,77.35,12.71,10.0,81.73,49.04,8.74,1.5,1.5,729.75,11.23
TXN-2023-008654,CUST-268,Fresh,Medium,False,19,4,50.25,479.83,30.0,5.0,12.35,22.61,7.1,10.0,23.99,14.39,3.85,1.5,1.2,232.75,12.25
TXN-2023-008655,CUST-268,Delicatessen,Low,False,29,3,17.79,744.76,21.0,5.0,18.85,5.69,6.73,10.0,59.58,37.24,2.86,1.5,1.0,250.43,8.64
TXN-2023-008656,CUST-268,Grocery,Low,False,31,5,146.91,776.05,30.0,5.0,20.15,14.69,8.27,10.0,7.76,7.76,3.91,1.0,1.0,107.54,3.47
TXN-2023-008657,CUST-268,Fresh,Medium,False,41,3,108.43,1049.42,22.5,5.0,26.65,48.79,8.12,10.0,52.47,31.48,5.55,1.5,1.2,379.03,9.24
TXN-2023-008658,CUST-268,Fresh,Low,False,18,3,47.6,467.85,22.5,5.0,11.7,14.28,5.88,10.0,23.39,14.04,2.97,1.5,1.0,164.63,9.15
TXN-2023-008659,CUST-268,Fresh,Medium,False,27,3,71.4,680.66,22.5,5.0,17.55,32.13,6.76,10.0,34.03,20.42,4.2,1.5,1.3,297.55,11.02
TXN-2023-008660,CUST-268,Fresh,Low,False,26,5,68.76,663.25,37.5,5.0,16.9,20.63,8.91,10.0,33.16,19.9,4.45,1.5,1.0,234.67,9.03
TXN-2023-008661,CUST-268,Fresh,Low,False,21,1,55.54,543.68,7.5,5.0,13.65,16.66,3.92,10.0,27.18,16.31,2.34,1.5,1.0,153.85,7.33
TXN-2023-008662,CUST-268,Frozen,Low,False,50,2,77.91,1261.36,13.0,5.0,32.5,31.16,7.57,10.0,25.23,25.23,4.46,1.0,1.0,154.16,3.08
TXN-2023-008663,CUST-268,Fresh,Low,False,13,2,34.38,334.71,15.0,5.0,8.45,10.31,4.27,10.0,16.74,10.04,2.15,1.5,1.0,122.94,9.46
TXN-2023-008664,CUST-268,Fresh,Medium,False,49,1,129.58,1238.15,7.5,5.0,31.85,58.31,6.65,10.0,61.91,37.14,5.47,1.5,1.3,436.47,8.91
TXN-2023-008665,CUST-268,Fresh,Low,False,42,5,111.07,1068.02,37.5,5.0,27.3,33.32,10.47,10.0,53.4,32.04,5.68,1.5,1.0,322.07,7.67
TXN-2023-008666,CUST-268,Fresh,Low,False,36,2,95.2,924.44,15.0,5.0,23.4,28.56,6.51,10.0,46.22,27.73,3.92,1.5,1.0,249.52,6.93
TXN-2023-008667,CUST-268,Fresh,Medium,False,53,4,140.16,1334.61,30.0,5.0,34.45,63.07,10.42,10.0,66.73,40.04,7.15,1.5,1.2,480.34,9.06
TXN-2023-008668,CUST-268,Delicatessen,High,False,21,5,12.88,548.92,35.0,5.0,13.65,8.25,8.05,10.0,43.91,27.45,3.5,1.5,1.56,362.23,17.25
TXN-2023-008669,CUST-268,DetergentsPaper,Medium,False,84,5,85.31,2113.48,27.5,5.0,54.6,10.24,13.06,10.0,10.57,10.57,5.52,1.0,1.5,220.59,2.63
TXN-2023-008670,CUST-268,Fresh,High,False,57,2,150.74,1425.48,15.0,5.0,37.05,90.44,8.56,10.0,71.27,42.76,7.8,1.5,1.8,777.31,13.64
TXN-2023-008671,CUST-268,Fresh,Low,False,21,4,55.54,543.88,30.0,5.0,13.65,16.66,7.3,10.0,27.19,16.32,3.63,1.5,1.0,194.62,9.27
TXN-2023-008672,CUST-268,Frozen,Medium,False,25,3,38.96,642.01,19.5,5.0,16.25,23.37,6.11,10.0,12.84,12.84,3.51,1.0,1.5,164.14,6.57
TXN-2023-008673,CUST-268,Fresh,Low,False,16,4,42.31,422.93,30.0,5.0,10.4,12.69,6.81,10.0,21.15,12.69,3.25,1.5,1.0,167.98,10.5
TXN-2023-008674,CUST-268,Fresh,High,False,54,1,142.81,1354.03,7.5,5.0,35.1,85.68,7.14,10.0,67.7,40.62,7.02,1.5,1.8,717.57,13.29
TXN-2023-008675,CUST-269,Fresh,Low,False,147,2,388.75,3696.13,15.0,5.0,95.55,116.62,17.33,10.0,184.81,110.88,12.48,1.5,1.0,851.51,5.79
TXN-2023-008676,CUST-269,Grocery,Low,False,159,3,753.53,3975.04,18.0,5.0,103.35,75.35,18.95,10.0,39.75,39.75,11.03,1.0,1.0,321.19,2.02
TXN-2023-008677,CUST-269,Grocery,Low,False,55,3,260.66,1388.8,18.0,5.0,35.75,26.07,8.81,10.0,13.89,13.89,4.68,1.0,1.0,136.09,2.47
TXN-2023-008678,CUST-269,DetergentsPaper,Low,False,189,1,191.95,4732.13,5.5,5.0,122.85,15.36,20.0,10.0,23.66,23.66,8.44,1.0,1.0,234.47,1.24
TXN-2023-008679,CUST-269,Milk,Low,False,225,5,197.46,5647.24,32.5,5.0,146.25,69.11,27.56,10.0,169.42,112.94,14.02,1.5,1.0,880.21,3.91
TXN-2023-008680,CUST-269,DetergentsPaper,Low,False,344,4,349.37,8603.88,22.0,5.0,223.6,27.95,37.59,10.0,43.02,43.02,15.81,1.0,1.0,427.99,1.24
TXN-2023-008681,CUST-269,Fresh,Medium,False,332,2,877.99,8306.66,15.0,5.0,215.8,395.1,35.37,10.0,415.33,249.2,33.31,1.5,1.3,2679.52,8.07
TXN-2023-008682,CUST-269,DetergentsPaper,Low,False,90,4,91.4,2273.94,22.0,5.0,58.5,7.31,12.82,10.0,11.37,11.37,5.28,1.0,1.0,143.66,1.6
TXN-2023-008683,CUST-269,Milk,Low,False,60,4,52.66,1516.7,26.0,5.0,39.0,18.43,10.5,10.0,45.5,30.33,4.95,1.5,1.0,284.57,4.74
TXN-2023-008684,CUST-269,Grocery,Low,False,145,3,687.18,3639.08,18.0,5.0,94.25,68.72,17.59,10.0,36.39,36.39,10.18,1.0,1.0,296.52,2.04
TXN-2023-008685,CUST-269,Milk,Low,False,89,5,78.11,2240.77,32.5,5.0,57.85,27.34,14.3,10.0,67.22,44.82,6.85,1.5,1.0,398.82,4.48
TXN-2023-008686,CUST-269,Fresh,Low,False,77,1,203.63,1928.63,7.5,5.0,50.05,61.09,9.38,10.0,96.43,57.86,6.65,1.5,1.0,455.94,5.92
TXN-2023-008687,CUST-270,Frozen,Low,False,24,1,37.4,603.65,6.5,5.0,15.6,14.96,4.07,10.0,12.07,12.07,2.31,1.0,1.0,82.58,3.44
TXN-2023-008688,CUST-270,Fresh,Low,False,32,2,84.63,814.84,15.0,5.0,20.8,25.39,6.12,10.0,40.74,24.45,3.62,1.5,1.0,226.67,7.08
TXN-2023-008689,CUST-270,Fresh,Medium,False,14,4,37.02,359.93,30.0,5.0,9.1,16.66,6.62,10.0,18.0,10.8,3.37,1.5,1.5,246.46,17.6
TXN-2023-008690,CUST-270,Fresh,Low,False,20,4,52.89,516.51,30.0,5.0,13.0,15.87,7.2,10.0,25.83,15.5,3.55,1.5,1.0,188.91,9.45
TXN-2023-008691,CUST-270,Grocery,Medium,False,10,2,47.39,255.13,12.0,5.0,6.5,7.11,3.52,10.0,2.55,2.55,1.71,1.0,1.5,76.41,7.64
TXN-2023-008692,CUST-270,Fresh,Medium,False,12,1,31.73,301.76,7.5,5.0,7.8,14.28,3.04,10.0,15.09,9.05,1.88,1.5,1.2,132.57,11.05
TXN-2023-008693,CUST-270,Fresh,Low,False,12,2,31.73,302.18,15.0,5.0,7.8,9.52,4.17,10.0,15.11,9.07,2.07,1.5,1.0,116.61,9.72
TXN-2023-008694,CUST-270,Fresh,Low,False,9,2,23.8,230.23,15.0,5.0,5.85,7.14,3.88,10.0,11.51,6.91,1.84,1.5,1.0,100.69,11.19
TXN-2023-008695,CUST-270,Fresh,Medium,False,22,5,58.18,556.53,37.5,5.0,14.3,26.18,8.52,10.0,27.83,16.7,4.58,1.5,1.2,271.08,12.32
TXN-2023-008696,CUST-270,Fresh,Low,False,25,5,66.11,628.61,37.5,5.0,16.25,19.83,8.81,10.0,31.43,18.86,4.37,1.5,1.0,228.08,9.12
TXN-2023-008697,CUST-270,Fresh,Low,False,10,1,26.45,258.03,7.5,5.0,6.5,7.93,2.85,10.0,12.9,7.74,1.49,1.5,1.0,92.87,9.29
TXN-2023-008698,CUST-270,Fresh,High,False,17,3,44.96,435.55,22.5,5.0,11.05,26.97,5.78,10.0,21.78,13.07,3.57,1.5,1.8,323.23,19.01
TXN-2023-008699,CUST-270,Frozen,Medium,False,41,5,63.89,1034.76,32.5,5.0,26.65,38.33,9.62,10.0,20.7,20.7,5.61,1.0,1.5,253.65,6.19
TXN-2023-008700,CUST-270,Frozen,High,False,8,2,12.47,206.2,13.0,5.0,5.2,9.97,3.48,10.0,4.12,4.12,1.83,1.0,1.8,102.12,12.77
TXN-2023-008701,CUST-270,Fresh,Medium,False,7,1,18.51,186.39,7.5,5.0,4.55,8.33,2.56,10.0,9.32,5.59,1.4,1.5,1.3,105.78,15.11
TXN-2023-008702,CUST-270,Fresh,Low,False,16,5,42.31,409.77,37.5,5.0,10.4,12.69,7.93,10.0,20.49,12.29,3.68,1.5,1.0,179.98,11.25
TXN-2023-008703,CUST-270,Fresh,Low,False,12,3,31.73,305.62,22.5,5.0,7.8,9.52,5.29,10.0,15.28,9.17,2.51,1.5,1.0,130.61,10.88
TXN-2023-008704,CUST-270,Fresh,Low,False,7,2,18.51,194.18,15.0,5.0,4.55,5.55,3.68,10.0,9.71,5.83,1.69,1.5,1.0,91.51,13.07
TXN-2023-008705,CUST-270,Frozen,Low,False,5,5,7.79,134.58,32.5,5.0,3.25,3.12,6.11,10.0,2.69,2.69,2.5,1.0,1.0,67.86,13.57
TXN-2023-008706,CUST-270,Fresh,Medium,False,16,1,42.31,403.34,7.5,5.0,10.4,19.04,3.43,10.0,20.17,12.1,2.27,1.5,1.5,202.3,12.64
TXN-2023-008707,CUST-270,Fresh,Medium,False,22,2,58.18,554.6,15.0,5.0,14.3,26.18,5.14,10.0,27.73,16.64,3.28,1.5,1.2,221.9,10.09
TXN-2023-008708,CUST-270,Fresh,Medium,False,28,3,74.05,701.55,22.5,5.0,18.2,33.32,6.86,10.0,35.08,21.05,4.29,1.5,1.3,304.77,10.88
TXN-2023-008709,CUST-270,Grocery,Medium,False,7,2,33.17,182.33,12.0,5.0,4.55,4.98,3.23,10.0,1.82,1.82,1.49,1.0,1.3,58.36,8.34
TXN-2023-008710,CUST-270,Fresh,Medium,False,11,4,29.09,278.32,30.0,5.0,7.15,13.09,6.32,10.0,13.92,8.35,3.08,1.5,1.5,218.04,19.82
TXN-2023-008711,CUST-270,Fresh,Medium,False,47,1,124.29,1192.36,7.5,5.0,30.55,55.93,6.46,10.0,59.62,35.77,5.27,1.5,1.5,486.23,10.35
TXN-2023-008712,CUST-270,Fresh,Medium,False,30,1,79.34,761.17,7.5,5.0,19.5,35.7,4.8,10.0,38.06,22.84,3.63,1.5,1.2,264.64,8.82
TXN-2023-008713,CUST-270,Fresh,Low,False,6,3,15.87,154.81,22.5,5.0,3.9,4.76,4.71,10.0,7.74,4.64,2.04,1.5,1.0,97.95,16.32
TXN-2023-008714,CUST-270,Frozen,Medium,False,6,3,9.35,162.44,19.5,5.0,3.9,5.61,4.26,10.0,3.25,3.25,1.91,1.0,1.5,85.02,14.17
TXN-2023-008715,CUST-270,Fresh,Low,False,10,2,26.45,272.42,15.0,5.0,6.5,7.93,3.97,10.0,13.62,8.17,1.92,1.5,1.0,108.18,10.82
TXN-2023-008716,CUST-270,Fresh,Medium,False,16,3,42.31,411.06,22.5,5.0,10.4,19.04,5.68,10.0,20.55,12.33,3.13,1.5,1.2,195.56,12.22
TXN-2023-008717,CUST-270,Fresh,Low,False,25,2,66.11,627.37,15.0,5.0,16.25,19.83,5.44,10.0,31.37,18.82,3.08,1.5,1.0,187.18,7.49
TXN-2023-008718,CUST-270,Fresh,Medium,False,9,4,23.8,242.65,30.0,5.0,5.85,10.71,6.13,10.0,12.13,7.28,2.88,1.5,1.5,202.46,22.5
TXN-2023-008719,CUST-270,Frozen,Low,False,8,4,12.47,224.99,26.0,5.0,5.2,4.99,5.43,10.0,4.5,4.5,2.33,1.0,1.0,67.95,8.49
TXN-2023-008720,CUST-270,Fresh,Low,False,50,5,132.23,1273.3,37.5,5.0,32.5,39.67,11.25,10.0,63.66,38.2,6.3,1.5,1.0,366.12,7.32
TXN-2023-008721,CUST-270,Fresh,Low,False,12,3,31.73,307.05,22.5,5.0,7.8,9.52,5.29,10.0,15.35,9.21,2.51,1.5,1.0,130.78,10.9
TXN-2023-008722,CUST-270,Fresh,Low,False,33,2,87.27,838.79,15.0,5.0,21.45,26.18,6.22,10.0,41.94,25.16,3.69,1.5,1.0,231.97,7.03
TXN-2023-008723,CUST-270,Fresh,Low,False,22,4,58.18,551.32,30.0,5.0,14.3,17.45,7.39,10.0,27.57,16.54,3.71,1.5,1.0,197.94,9.0
TXN-2023-008724,CUST-270,Fresh,Medium,False,11,2,29.09,286.6,15.0,5.0,7.15,13.09,4.07,10.0,14.33,8.6,2.22,1.5,1.5,178.78,16.25
TXN-2023-008725,CUST-270,Frozen,Medium,False,17,5,26.49,448.34,32.5,5.0,11.05,15.89,7.28,10.0,8.97,8.97,3.59,1.0,1.5,154.87,9.11
TXN-2023-008726,CUST-270,Fresh,Low,False,16,5,42.31,418.76,37.5,5.0,10.4,12.69,7.93,10.0,20.94,12.56,3.68,1.5,1.0,181.06,11.32
TXN-2023-008727,CUST-270,Fresh,Low,False,20,1,52.89,522.85,7.5,5.0,13.0,15.87,3.82,10.0,26.14,15.69,2.26,1.5,1.0,148.92,7.45
TXN-2023-008728,CUST-270,Milk,Low,False,13,3,11.41,346.92,19.5,5.0,8.45,3.99,4.94,10.0,10.41,6.94,2.09,1.5,1.0,106.99,8.23
TXN-2023-008729,CUST-270,Fresh,Medium,False,7,4,18.51,193.56,30.0,5.0,4.55,8.33,5.93,10.0,9.68,5.81,2.69,1.5,1.5,184.47,26.35
TXN-2023-008730,CUST-270,Fresh,Medium,False,11,1,29.09,276.6,7.5,5.0,7.15,13.09,2.95,10.0,13.83,8.3,1.78,1.5,1.5,156.6,14.24
TXN-2023-008731,CUST-270,DetergentsPaper,Medium,False,11,2,11.17,299.04,11.0,5.0,7.15,1.34,3.47,10.0,1.5,1.5,1.4,1.0,1.5,63.53,5.78
TXN-2023-008732,CUST-271,Fresh,Medium,False,27,4,71.4,688.24,30.0,5.0,17.55,32.13,7.88,10.0,34.41,20.65,4.63,1.5,1.5,365.07,13.52
TXN-2023-008733,CUST-271,Fresh,Low,False,8,2,21.16,216.26,15.0,5.0,5.2,6.35,3.78,10.0,10.81,6.49,1.77,1.5,1.0,96.59,12.07
TXN-2023-008734,CUST-271,Grocery,Medium,False,18,4,85.31,473.32,24.0,5.0,11.7,12.8,6.11,10.0,4.73,4.73,2.98,1.0,1.3,106.66,5.93
TXN-2023-008735,CUST-271,Milk,Low,False,28,1,24.57,703.88,6.5,5.0,18.2,8.6,4.46,10.0,21.12,14.08,2.14,1.5,1.0,135.13,4.83
TXN-2023-008736,CUST-271,Fresh,Low,False,14,4,37.02,373.29,30.0,5.0,9.1,11.11,6.62,10.0,18.66,11.2,3.09,1.5,1.0,157.16,11.23
TXN-2023-008737,CUST-271,Fresh,Low,False,11,1,29.09,288.61,7.5,5.0,7.15,8.73,2.95,10.0,14.43,8.66,1.57,1.5,1.0,98.97,9.0
TXN-2023-008738,CUST-271,Frozen,Low,False,11,3,17.14,291.45,19.5,5.0,7.15,6.86,4.75,10.0,5.83,5.83,2.16,1.0,1.0,67.07,6.1
TXN-2023-008739,CUST-271,Milk,Medium,False,13,5,11.41,325.46,32.5,5.0,8.45,5.99,6.89,10.0,9.76,6.51,2.94,1.5,1.2,158.48,12.19
TXN-2023-008740,CUST-271,Fresh,Medium,False,15,2,39.67,385.32,15.0,5.0,9.75,17.85,4.46,10.0,19.27,11.56,2.6,1.5,1.5,214.86,14.32
TXN-2023-008741,CUST-271,Fresh,Low,False,4,5,10.58,114.26,37.5,5.0,2.6,3.17,6.76,10.0,5.71,3.43,2.75,1.5,1.0,115.4,28.85
TXN-2023-008742,CUST-271,Frozen,Medium,False,10,4,15.58,264.71,26.0,5.0,6.5,9.35,5.62,10.0,5.29,5.29,2.62,1.0,1.5,113.53,11.35
TXN-2023-008743,CUST-271,Milk,Medium,False,8,3,7.02,210.89,19.5,5.0,5.2,3.69,4.46,10.0,6.33,4.22,1.89,1.5,1.3,117.54,14.69
TXN-2023-008744,CUST-271,Grocery,High,False,4,2,18.96,123.05,12.0,5.0,2.6,3.79,2.94,10.0,1.23,1.23,1.32,1.0,1.8,72.2,18.05
TXN-2023-008745,CUST-271,Milk,Low,False,28,4,24.57,713.16,26.0,5.0,18.2,8.6,7.38,10.0,21.39,14.26,3.26,1.5,1.0,171.15,6.11
TXN-2023-008746,CUST-271,Fresh,Medium,False,3,1,7.93,75.2,7.5,5.0,1.95,3.57,2.17,10.0,3.76,2.26,1.01,1.5,1.5,83.73,27.91
TXN-2023-008747,CUST-271,Frozen,Medium,False,9,3,14.02,236.83,19.5,5.0,5.85,8.41,4.55,10.0,4.74,4.74,2.17,1.0,1.2,77.95,8.66
TXN-2023-008748,CUST-271,Frozen,Low,False,9,4,14.02,248.94,26.0,5.0,5.85,5.61,5.53,10.0,4.98,4.98,2.4,1.0,1.0,70.34,7.82
TXN-2023-008749,CUST-271,Frozen,Low,False,6,2,9.35,158.95,13.0,5.0,3.9,3.74,3.28,10.0,3.18,3.18,1.45,1.0,1.0,46.73,7.79
TXN-2023-008750,CUST-271,Milk,Low,False,10,4,8.78,257.87,26.0,5.0,6.5,3.07,5.62,10.0,7.74,5.16,2.31,1.5,1.0,107.1,10.71
TXN-2023-008751,CUST-271,Grocery,Medium,False,18,4,85.31,459.38,24.0,5.0,11.7,12.8,6.11,10.0,4.59,4.59,2.98,1.0,1.2,98.12,5.45
TXN-2023-008752,CUST-271,Milk,Medium,False,38,1,33.35,954.15,6.5,5.0,24.7,17.51,5.43,10.0,28.62,19.08,2.96,1.5,1.2,215.64,5.67
TXN-2023-008753,CUST-271,Frozen,Medium,False,9,5,14.02,234.52,32.5,5.0,5.85,8.41,6.5,10.0,4.69,4.69,2.91,1.0,1.5,120.84,13.43
TXN-2023-008754,CUST-271,Frozen,Medium,False,8,2,12.47,214.02,13.0,5.0,5.2,7.48,3.48,10.0,4.28,4.28,1.71,1.0,1.5,81.64,10.21
TXN-2023-008755,CUST-271,Fresh,Low,False,13,1,34.38,344.52,7.5,5.0,8.45,10.31,3.14,10.0,17.23,10.34,1.72,1.5,1.0,110.53,8.5
TXN-2023-008756,CUST-271,Frozen,Medium,False,7,5,10.91,191.18,32.5,5.0,4.55,6.54,6.31,10.0,3.82,3.82,2.75,1.0,1.2,90.35,12.91
TXN-2023-008757,CUST-271,DetergentsPaper,Medium,False,26,3,26.41,674.36,16.5,5.0,16.9,3.17,5.76,10.0,3.37,3.37,2.37,1.0,1.2,79.73,3.07
TXN-2023-008758,CUST-271,Fresh,Medium,False,11,5,29.09,283.74,37.5,5.0,7.15,13.09,7.45,10.0,14.19,8.51,3.51,1.5,1.5,239.39,21.76
TXN-2023-008759,CUST-271,Milk,Medium,False,30,5,26.33,753.33,32.5,5.0,19.5,13.82,8.55,10.0,22.6,15.07,3.97,1.5,1.5,294.77,9.83
TXN-2023-008760,CUST-271,Frozen,Medium,False,26,2,40.51,652.09,13.0,5.0,16.9,24.31,5.24,10.0,13.04,13.04,3.22,1.0,1.5,155.62,5.99
TXN-2023-008761,CUST-271,Frozen,Low,False,18,1,28.05,466.92,6.5,5.0,11.7,11.22,3.48,10.0,9.34,9.34,1.89,1.0,1.0,68.47,3.8
TXN-2023-008762,CUST-271,Fresh,Medium,False,11,2,29.09,276.98,15.0,5.0,7.15,13.09,4.07,10.0,13.85,8.31,2.22,1.5,1.5,177.05,16.1
TXN-2023-008763,CUST-271,Frozen,Medium,False,9,2,14.02,225.31,13.0,5.0,5.85,8.41,3.58,10.0,4.51,4.51,1.79,1.0,1.5,84.97,9.44
TXN-2023-008764,CUST-271,Fresh,Medium,False,12,1,31.73,318.95,7.5,5.0,7.8,14.28,3.04,10.0,15.95,9.57,1.88,1.5,1.5,168.8,14.07
TXN-2023-008765,CUST-271,Milk,Medium,False,11,5,9.65,280.84,32.5,5.0,7.15,5.07,6.7,10.0,8.43,5.62,2.82,1.5,1.5,187.38,17.03
TXN-2023-008766,CUST-272,Fresh,Low,False,10,5,26.45,254.86,37.5,5.0,6.5,7.93,7.35,10.0,12.74,7.65,3.21,1.5,1.0,146.83,14.68
TXN-2023-008767,CUST-272,Grocery,Medium,False,16,5,75.83,403.3,30.0,5.0,10.4,11.37,6.81,10.0,4.03,4.03,3.18,1.0,1.2,101.8,6.36
TXN-2023-008768,CUST-272,Milk,Medium,False,8,2,7.02,202.93,13.0,5.0,5.2,3.69,3.48,10.0,6.09,4.06,1.52,1.5,1.5,117.07,14.63
TXN-2023-008769,CUST-272,Milk,Low,False,18,5,15.8,471.3,32.5,5.0,11.7,5.53,7.38,10.0,14.14,9.43,3.11,1.5,1.0,148.17,8.23
TXN-2023-008770,CUST-272,Milk,Medium,False,5,5,4.39,136.59,32.5,5.0,3.25,2.3,6.11,10.0,4.1,2.73,2.46,1.5,1.5,154.02,30.8
TXN-2023-008771,CUST-272,Delicatessen,Low,False,11,4,6.75,288.8,28.0,5.0,7.15,2.16,6.02,10.0,23.1,14.44,2.42,1.5,1.0,147.44,13.4
TXN-2023-008772,CUST-272,Milk,High,False,11,3,9.65,285.24,19.5,5.0,7.15,6.76,4.75,10.0,8.56,5.7,2.16,1.5,1.8,187.85,17.08
TXN-2023-008773,CUST-272,Milk,Low,False,18,5,15.8,452.5,32.5,5.0,11.7,5.53,7.38,10.0,13.57,9.05,3.11,1.5,1.0,146.76,8.15
TXN-2023-008774,CUST-272,Fresh,Low,False,10,2,26.45,253.21,15.0,5.0,6.5,7.93,3.97,10.0,12.66,7.6,1.92,1.5,1.0,105.88,10.59
TXN-2023-008775,CUST-272,Fresh,Low,False,6,4,15.87,169.35,30.0,5.0,3.9,4.76,5.83,10.0,8.47,5.08,2.47,1.5,1.0,113.28,18.88
TXN-2023-008776,CUST-272,Delicatessen,Medium,False,10,4,6.14,259.23,28.0,5.0,6.5,2.94,5.92,10.0,20.74,12.96,2.42,1.5,1.2,170.08,17.01
TXN-2023-008777,CUST-272,Frozen,Medium,False,12,1,18.7,306.5,6.5,5.0,7.8,11.22,2.9,10.0,6.13,6.13,1.67,1.0,1.5,86.02,7.17
TXN-2023-008778,CUST-272,Fresh,Medium,False,8,5,21.16,224.86,37.5,5.0,5.2,9.52,7.16,10.0,11.24,6.75,3.22,1.5,1.5,215.06,26.88
TXN-2023-008779,CUST-272,Milk,Low,False,11,5,9.65,282.81,32.5,5.0,7.15,3.38,6.7,10.0,8.48,5.66,2.74,1.5,1.0,122.4,11.13
TXN-2023-008780,CUST-272,Milk,Medium,False,28,1,24.57,705.34,6.5,5.0,18.2,12.9,4.46,10.0,21.16,14.11,2.35,1.5,1.3,184.62,6.59
TXN-2023-008781,CUST-272,Delicatessen,Low,False,16,3,9.82,414.22,21.0,5.0,10.4,3.14,5.46,10.0,33.14,20.71,2.25,1.5,1.0,166.65,10.42
TXN-2023-008782,CUST-272,Milk,Medium,False,5,3,4.39,127.76,19.5,5.0,3.25,2.3,4.16,10.0,3.83,2.56,1.71,1.5,1.5,117.71,23.54
TXN-2023-008783,CUST-272,Fresh,Medium,False,18,2,47.6,455.14,15.0,5.0,11.7,21.42,4.75,10.0,22.76,13.65,2.89,1.5,1.5,241.16,13.4
TXN-2023-008784,CUST-272,Milk,Low,False,7,5,6.14,199.42,32.5,5.0,4.55,2.15,6.31,10.0,5.98,3.99,2.53,1.5,1.0,109.51,15.64
TXN-2023-008785,CUST-272,Milk,Medium,False,5,2,4.39,149.12,13.0,5.0,3.25,2.3,3.19,10.0,4.47,2.98,1.34,1.5,1.2,81.96,16.39
TXN-2023-008786,CUST-272,Milk,Low,False,8,3,7.02,202.12,19.5,5.0,5.2,2.46,4.46,10.0,6.06,4.04,1.83,1.5,1.0,87.82,10.98
TXN-2023-008787,CUST-272,Milk,High,False,16,2,14.04,410.05,13.0,5.0,10.4,9.83,4.26,10.0,12.3,8.2,2.12,1.5,1.8,202.81,12.68
TXN-2023-008788,CUST-272,Grocery,Low,False,12,1,56.87,320.04,6.0,5.0,7.8,5.69,2.82,10.0,3.2,3.2,1.37,1.0,1.0,45.07,3.76
TXN-2023-008789,CUST-272,Grocery,Low,False,8,5,37.91,205.33,30.0,5.0,5.2,3.79,6.03,10.0,2.05,2.05,2.5,1.0,1.0,66.63,8.33
TXN-2023-008790,CUST-272,Grocery,Low,False,7,2,33.17,176.92,12.0,5.0,4.55,3.32,3.23,10.0,1.77,1.77,1.4,1.0,1.0,43.04,6.15
TXN-2023-008791,CUST-272,Fresh,Low,False,9,3,23.8,226.93,22.5,5.0,5.85,7.14,5.0,10.0,11.35,6.81,2.27,1.5,1.0,113.88,12.65
TXN-2023-008792,CUST-272,Frozen,Low,False,11,1,17.14,282.71,6.5,5.0,7.15,6.86,2.8,10.0,5.65,5.65,1.42,1.0,1.0,51.03,4.64
TXN-2023-008793,CUST-272,Milk,Low,False,21,5,18.43,537.22,32.5,5.0,13.65,6.45,7.67,10.0,16.12,10.74,3.26,1.5,1.0,158.1,7.53
TXN-2023-008794,CUST-272,Fresh,Medium,False,17,1,44.96,447.26,7.5,5.0,11.05,20.23,3.53,10.0,22.36,13.42,2.37,1.5,1.5,214.78,12.63
TXN-2023-008795,CUST-272,Grocery,Low,False,13,2,61.61,349.02,12.0,5.0,8.45,6.16,3.82,10.0,3.49,3.49,1.77,1.0,1.0,54.18,4.17
TXN-2023-008796,CUST-272,Fresh,Low,False,21,1,55.54,549.8,7.5,5.0,13.65,16.66,3.92,10.0,27.49,16.49,2.34,1.5,1.0,154.58,7.36
TXN-2023-008797,CUST-272,Milk,Medium,False,6,2,5.27,164.5,13.0,5.0,3.9,2.76,3.28,10.0,4.93,3.29,1.4,1.5,1.5,107.04,17.84
TXN-2023-008798,CUST-272,Milk,Low,False,18,4,15.8,460.31,26.0,5.0,11.7,5.53,6.41,10.0,13.81,9.21,2.73,1.5,1.0,135.57,7.53
TXN-2023-008799,CUST-272,Grocery,Medium,False,12,5,56.87,315.51,30.0,5.0,7.8,8.53,6.42,10.0,3.16,3.16,2.89,1.0,1.2,92.34,7.69
TXN-2023-008800,CUST-272,DetergentsPaper,Low,False,4,2,4.06,106.46,11.0,5.0,2.6,0.32,2.79,10.0,0.53,0.53,1.09,1.0,1.0,33.87,8.47
