TRANSACTIONID,CUSTOMERID,TRANSACTIONAMOUNT,ISURGENT,BASE_SHIPPING_COST,URGENT_SURCHARGE,SIZE_SURCHARGE,TOTAL_SHIPPING_COST
TXN-2023-008547,CUST-264,161.64,false,4.85,0.00,0.00,4.85
TXN-2023-008548,CUST-264,295.32,false,8.86,0.00,0.00,8.86
TXN-2023-008549,CUST-264,470.57,false,14.12,0.00,0.00,14.12
TXN-2023-008550,CUST-264,335.09,false,10.05,0.00,0.00,10.05
TXN-2023-008551,CUST-264,327.00,false,9.81,0.00,0.00,9.81
TXN-2023-008552,CUST-264,540.83,false,16.22,0.00,0.00,16.22
TXN-2023-008553,CUST-264,450.86,false,13.53,0.00,0.00,13.53
TXN-2023-008554,CUST-264,928.68,false,27.86,0.00,0.00,27.86
TXN-2023-008555,CUST-264,201.26,false,6.04,0.00,0.00,6.04
TXN-2023-008556,CUST-264,655.86,false,19.68,0.00,0.00,19.68
TXN-2023-008557,CUST-264,231.39,true,6.94,6.94,0.00,13.88
TXN-2023-008558,CUST-264,267.89,false,8.04,0.00,0.00,8.04
TXN-2023-008559,CUST-264,258.20,false,7.75,0.00,0.00,7.75
TXN-2023-008560,CUST-264,361.63,true,10.85,10.85,0.00,21.70
TXN-2023-008561,CUST-264,375.99,false,11.28,0.00,0.00,11.28
TXN-2023-008562,CUST-264,416.33,false,12.49,0.00,0.00,12.49
TXN-2023-008563,CUST-264,1628.46,false,48.85,0.00,0.00,48.85
TXN-2023-008564,CUST-264,335.07,false,10.05,0.00,0.00,10.05
TXN-2023-008565,CUST-264,269.00,true,8.07,8.07,0.00,16.14
TXN-2023-008566,CUST-264,410.54,false,12.32,0.00,0.00,12.32
TXN-2023-008567,CUST-264,650.69,false,19.52,0.00,0.00,19.52
TXN-2023-008568,CUST-264,265.52,true,7.97,7.97,0.00,15.93
TXN-2023-008569,CUST-264,321.95,false,9.66,0.00,0.00,9.66
TXN-2023-008570,CUST-264,894.57,false,26.84,0.00,0.00,26.84
TXN-2023-008571,CUST-264,218.27,false,6.55,0.00,0.00,6.55
TXN-2023-008572,CUST-264,296.59,false,8.90,0.00,0.00,8.90
TXN-2023-008573,CUST-264,239.98,false,7.20,0.00,0.00,7.20
TXN-2023-008574,CUST-265,4134.76,false,124.04,0.00,37.21,161.26
TXN-2023-008575,CUST-265,1808.66,false,54.26,0.00,0.00,54.26
TXN-2023-008576,CUST-265,4480.86,false,134.43,0.00,40.33,174.75
TXN-2023-008577,CUST-265,1165.38,false,34.96,0.00,0.00,34.96
TXN-2023-008578,CUST-265,3312.93,false,99.39,0.00,29.82,129.20
TXN-2023-008579,CUST-265,4839.18,false,145.18,0.00,43.55,188.73
TXN-2023-008580,CUST-265,1360.21,false,40.81,0.00,0.00,40.81
TXN-2023-008581,CUST-265,3455.35,false,103.66,0.00,31.10,134.76
TXN-2023-008582,CUST-265,1987.76,false,59.63,0.00,0.00,59.63
TXN-2023-008583,CUST-265,1355.48,false,40.66,0.00,0.00,40.66
TXN-2023-008584,CUST-265,2568.75,false,77.06,0.00,0.00,77.06
TXN-2023-008585,CUST-265,3033.67,false,91.01,0.00,27.30,118.31
TXN-2023-008586,CUST-266,2512.86,true,75.39,75.39,0.00,150.77
TXN-2023-008587,CUST-266,1623.74,false,48.71,0.00,0.00,48.71
TXN-2023-008588,CUST-266,2365.19,false,70.96,0.00,0.00,70.96
TXN-2023-008589,CUST-266,1086.92,false,32.61,0.00,0.00,32.61
TXN-2023-008590,CUST-266,1066.50,false,32.00,0.00,0.00,32.00
TXN-2023-008591,CUST-266,638.66,false,19.16,0.00,0.00,19.16
TXN-2023-008592,CUST-266,1834.38,false,55.03,0.00,0.00,55.03
TXN-2023-008593,CUST-266,2740.75,true,82.22,82.22,0.00,164.45
TXN-2023-008594,CUST-266,1042.45,false,31.27,0.00,0.00,31.27
TXN-2023-008595,CUST-266,818.39,false,24.55,0.00,0.00,24.55
TXN-2023-008596,CUST-266,1606.39,false,48.19,0.00,0.00,48.19
TXN-2023-008597,CUST-266,1306.14,false,39.18,0.00,0.00,39.18
TXN-2023-008598,CUST-266,1654.85,false,49.65,0.00,0.00,49.65
TXN-2023-008599,CUST-266,1797.08,false,53.91,0.00,0.00,53.91
TXN-2023-008600,CUST-266,2207.99,false,66.24,0.00,0.00,66.24
TXN-2023-008601,CUST-266,2782.70,false,83.48,0.00,0.00,83.48
TXN-2023-008602,CUST-266,1181.06,false,35.43,0.00,0.00,35.43
TXN-2023-008603,CUST-266,1422.26,false,42.67,0.00,0.00,42.67
TXN-2023-008604,CUST-266,1591.03,true,47.73,47.73,0.00,95.46
TXN-2023-008605,CUST-266,1200.29,false,36.01,0.00,0.00,36.01
TXN-2023-008606,CUST-266,1082.06,false,32.46,0.00,0.00,32.46
TXN-2023-008607,CUST-266,929.63,false,27.89,0.00,0.00,27.89
TXN-2023-008608,CUST-266,2010.91,false,60.33,0.00,0.00,60.33
TXN-2023-008609,CUST-266,1121.66,false,33.65,0.00,0.00,33.65
TXN-2023-008610,CUST-266,1841.71,false,55.25,0.00,0.00,55.25
TXN-2023-008611,CUST-266,1476.50,false,44.30,0.00,0.00,44.30
TXN-2023-008612,CUST-266,1393.34,false,41.80,0.00,0.00,41.80
TXN-2023-008613,CUST-266,960.53,false,28.82,0.00,0.00,28.82
TXN-2023-008614,CUST-266,2270.44,false,68.11,0.00,0.00,68.11
TXN-2023-008615,CUST-266,2434.45,false,73.03,0.00,0.00,73.03
TXN-2023-008616,CUST-266,1660.96,false,49.83,0.00,0.00,49.83
TXN-2023-008617,CUST-266,1614.26,false,48.43,0.00,0.00,48.43
TXN-2023-008618,CUST-266,1778.88,false,53.37,0.00,0.00,53.37
TXN-2023-008619,CUST-266,846.63,false,25.40,0.00,0.00,25.40
TXN-2023-008620,CUST-266,767.08,false,23.01,0.00,0.00,23.01
TXN-2023-008621,CUST-266,1576.74,true,47.30,47.30,0.00,94.60
TXN-2023-008622,CUST-266,1510.58,false,45.32,0.00,0.00,45.32
TXN-2023-008623,CUST-267,4853.22,false,145.60,0.00,43.68,189.28
TXN-2023-008624,CUST-267,1641.24,false,49.24,0.00,0.00,49.24
TXN-2023-008625,CUST-267,3061.81,false,91.85,0.00,27.56,119.41
TXN-2023-008626,CUST-267,4133.85,false,124.02,0.00,37.20,161.22
TXN-2023-008627,CUST-267,2934.24,false,88.03,0.00,0.00,88.03
TXN-2023-008628,CUST-267,1591.62,false,47.75,0.00,0.00,47.75
TXN-2023-008629,CUST-267,1040.67,false,31.22,0.00,0.00,31.22
TXN-2023-008630,CUST-267,1018.41,false,30.55,0.00,0.00,30.55
TXN-2023-008631,CUST-267,2034.07,false,61.02,0.00,0.00,61.02
TXN-2023-008632,CUST-267,4693.60,false,140.81,0.00,42.24,183.05
TXN-2023-008633,CUST-267,1975.28,false,59.26,0.00,0.00,59.26
TXN-2023-008634,CUST-267,5156.81,false,154.70,0.00,46.41,201.12
TXN-2023-008635,CUST-267,2488.90,false,74.67,0.00,0.00,74.67
TXN-2023-008636,CUST-267,1500.62,false,45.02,0.00,0.00,45.02
TXN-2023-008637,CUST-267,1327.27,false,39.82,0.00,0.00,39.82
TXN-2023-008638,CUST-267,2731.38,false,81.94,0.00,0.00,81.94
TXN-2023-008639,CUST-268,875.94,false,26.28,0.00,0.00,26.28
TXN-2023-008640,CUST-268,1608.18,false,48.25,0.00,0.00,48.25
TXN-2023-008641,CUST-268,869.29,true,26.08,26.08,0.00,52.16
TXN-2023-008642,CUST-268,1227.96,false,36.84,0.00,0.00,36.84
TXN-2023-008643,CUST-268,473.04,true,14.19,14.19,0.00,28.38
TXN-2023-008644,CUST-268,2338.88,false,70.17,0.00,0.00,70.17
TXN-2023-008645,CUST-268,552.31,false,16.57,0.00,0.00,16.57
TXN-2023-008646,CUST-268,838.67,false,25.16,0.00,0.00,25.16
TXN-2023-008647,CUST-268,770.00,false,23.10,0.00,0.00,23.10
TXN-2023-008648,CUST-268,546.00,false,16.38,0.00,0.00,16.38
TXN-2023-008649,CUST-268,408.47,false,12.25,0.00,0.00,12.25
TXN-2023-008650,CUST-268,887.85,false,26.64,0.00,0.00,26.64
TXN-2023-008651,CUST-268,643.37,false,19.30,0.00,0.00,19.30
TXN-2023-008652,CUST-268,738.85,false,22.17,0.00,0.00,22.17
TXN-2023-008653,CUST-268,1634.69,false,49.04,0.00,0.00,49.04
TXN-2023-008654,CUST-268,479.83,false,14.39,0.00,0.00,14.39
TXN-2023-008655,CUST-268,744.76,false,22.34,0.00,0.00,22.34
TXN-2023-008656,CUST-268,776.05,false,23.28,0.00,0.00,23.28
TXN-2023-008657,CUST-268,1049.42,false,31.48,0.00,0.00,31.48
TXN-2023-008658,CUST-268,467.85,false,14.04,0.00,0.00,14.04
TXN-2023-008659,CUST-268,680.66,true,20.42,20.42,0.00,40.84
TXN-2023-008660,CUST-268,663.25,false,19.90,0.00,0.00,19.90
TXN-2023-008661,CUST-268,543.68,false,16.31,0.00,0.00,16.31
TXN-2023-008662,CUST-268,1261.36,false,37.84,0.00,0.00,37.84
TXN-2023-008663,CUST-268,334.71,false,10.04,0.00,0.00,10.04
TXN-2023-008664,CUST-268,1238.15,true,37.14,37.14,0.00,74.29
TXN-2023-008665,CUST-268,1068.02,false,32.04,0.00,0.00,32.04
TXN-2023-008666,CUST-268,924.44,false,27.73,0.00,0.00,27.73
TXN-2023-008667,CUST-268,1334.61,false,40.04,0.00,0.00,40.04
TXN-2023-008668,CUST-268,548.92,true,16.47,16.47,0.00,32.94
TXN-2023-008669,CUST-268,2113.48,false,63.40,0.00,0.00,63.40
TXN-2023-008670,CUST-268,1425.48,false,42.76,0.00,0.00,42.76
TXN-2023-008671,CUST-268,543.88,false,16.32,0.00,0.00,16.32
TXN-2023-008672,CUST-268,642.01,false,19.26,0.00,0.00,19.26
TXN-2023-008673,CUST-268,422.93,false,12.69,0.00,0.00,12.69
TXN-2023-008674,CUST-268,1354.03,false,40.62,0.00,0.00,40.62
TXN-2023-008675,CUST-269,3696.13,false,110.88,0.00,33.27,144.15
TXN-2023-008676,CUST-269,3975.04,false,119.25,0.00,35.78,155.03
TXN-2023-008677,CUST-269,1388.80,false,41.66,0.00,0.00,41.66
TXN-2023-008678,CUST-269,4732.13,false,141.96,0.00,42.59,184.55
TXN-2023-008679,CUST-269,5647.24,false,169.42,0.00,50.83,220.24
TXN-2023-008680,CUST-269,8603.88,false,258.12,0.00,77.43,335.55
TXN-2023-008681,CUST-269,8306.66,true,249.20,249.20,74.76,573.16
TXN-2023-008682,CUST-269,2273.94,false,68.22,0.00,0.00,68.22
TXN-2023-008683,CUST-269,1516.70,false,45.50,0.00,0.00,45.50
TXN-2023-008684,CUST-269,3639.08,false,109.17,0.00,32.75,141.92
TXN-2023-008685,CUST-269,2240.77,false,67.22,0.00,0.00,67.22
TXN-2023-008686,CUST-269,1928.63,false,57.86,0.00,0.00,57.86
TXN-2023-008687,CUST-270,603.65,false,18.11,0.00,0.00,18.11
TXN-2023-008688,CUST-270,814.84,false,24.45,0.00,0.00,24.45
TXN-2023-008689,CUST-270,359.93,false,10.80,0.00,0.00,10.80
TXN-2023-008690,CUST-270,516.51,false,15.50,0.00,0.00,15.50
TXN-2023-008691,CUST-270,255.13,false,7.65,0.00,0.00,7.65
TXN-2023-008692,CUST-270,301.76,false,9.05,0.00,0.00,9.05
TXN-2023-008693,CUST-270,302.18,false,9.07,0.00,0.00,9.07
TXN-2023-008694,CUST-270,230.23,false,6.91,0.00,0.00,6.91
TXN-2023-008695,CUST-270,556.53,false,16.70,0.00,0.00,16.70
TXN-2023-008696,CUST-270,628.61,false,18.86,0.00,0.00,18.86
TXN-2023-008697,CUST-270,258.03,false,7.74,0.00,0.00,7.74
TXN-2023-008698,CUST-270,435.55,true,13.07,13.07,0.00,26.13
TXN-2023-008699,CUST-270,1034.76,false,31.04,0.00,0.00,31.04
TXN-2023-008700,CUST-270,206.20,true,6.19,6.19,0.00,12.37
TXN-2023-008701,CUST-270,186.39,true,5.59,5.59,0.00,11.18
TXN-2023-008702,CUST-270,409.77,false,12.29,0.00,0.00,12.29
TXN-2023-008703,CUST-270,305.62,false,9.17,0.00,0.00,9.17
TXN-2023-008704,CUST-270,194.18,false,5.83,0.00,0.00,5.83
TXN-2023-008705,CUST-270,134.58,false,4.04,0.00,0.00,4.04
TXN-2023-008706,CUST-270,403.34,false,12.10,0.00,0.00,12.10
TXN-2023-008707,CUST-270,554.60,false,16.64,0.00,0.00,16.64
TXN-2023-008708,CUST-270,701.55,true,21.05,21.05,0.00,42.09
TXN-2023-008709,CUST-270,182.33,true,5.47,5.47,0.00,10.94
TXN-2023-008710,CUST-270,278.32,false,8.35,0.00,0.00,8.35
TXN-2023-008711,CUST-270,1192.36,false,35.77,0.00,0.00,35.77
TXN-2023-008712,CUST-270,761.17,false,22.84,0.00,0.00,22.84
TXN-2023-008713,CUST-270,154.81,false,4.64,0.00,0.00,4.64
TXN-2023-008714,CUST-270,162.44,false,4.87,0.00,0.00,4.87
TXN-2023-008715,CUST-270,272.42,false,8.17,0.00,0.00,8.17
TXN-2023-008716,CUST-270,411.06,false,12.33,0.00,0.00,12.33
TXN-2023-008717,CUST-270,627.37,false,18.82,0.00,0.00,18.82
TXN-2023-008718,CUST-270,242.65,false,7.28,0.00,0.00,7.28
TXN-2023-008719,CUST-270,224.99,false,6.75,0.00,0.00,6.75
TXN-2023-008720,CUST-270,1273.30,false,38.20,0.00,0.00,38.20
TXN-2023-008721,CUST-270,307.05,false,9.21,0.00,0.00,9.21
TXN-2023-008722,CUST-270,838.79,false,25.16,0.00,0.00,25.16
TXN-2023-008723,CUST-270,551.32,false,16.54,0.00,0.00,16.54
TXN-2023-008724,CUST-270,286.60,false,8.60,0.00,0.00,8.60
TXN-2023-008725,CUST-270,448.34,false,13.45,0.00,0.00,13.45
TXN-2023-008726,CUST-270,418.76,false,12.56,0.00,0.00,12.56
TXN-2023-008727,CUST-270,522.85,false,15.69,0.00,0.00,15.69
TXN-2023-008728,CUST-270,346.92,false,10.41,0.00,0.00,10.41
TXN-2023-008729,CUST-270,193.56,false,5.81,0.00,0.00,5.81
TXN-2023-008730,CUST-270,276.60,false,8.30,0.00,0.00,8.30
TXN-2023-008731,CUST-270,299.04,false,8.97,0.00,0.00,8.97
TXN-2023-008732,CUST-271,688.24,false,20.65,0.00,0.00,20.65
TXN-2023-008733,CUST-271,216.26,false,6.49,0.00,0.00,6.49
TXN-2023-008734,CUST-271,473.32,true,14.20,14.20,0.00,28.40
TXN-2023-008735,CUST-271,703.88,false,21.12,0.00,0.00,21.12
TXN-2023-008736,CUST-271,373.29,false,11.20,0.00,0.00,11.20
TXN-2023-008737,CUST-271,288.61,false,8.66,0.00,0.00,8.66
TXN-2023-008738,CUST-271,291.45,false,8.74,0.00,0.00,8.74
TXN-2023-008739,CUST-271,325.46,false,9.76,0.00,0.00,9.76
TXN-2023-008740,CUST-271,385.32,false,11.56,0.00,0.00,11.56
TXN-2023-008741,CUST-271,114.26,false,3.43,0.00,0.00,3.43
TXN-2023-008742,CUST-271,264.71,false,7.94,0.00,0.00,7.94
TXN-2023-008743,CUST-271,210.89,true,6.33,6.33,0.00,12.65
TXN-2023-008744,CUST-271,123.05,true,3.69,3.69,0.00,7.38
TXN-2023-008745,CUST-271,713.16,false,21.39,0.00,0.00,21.39
TXN-2023-008746,CUST-271,75.20,false,2.26,0.00,0.00,2.26
TXN-2023-008747,CUST-271,236.83,false,7.10,0.00,0.00,7.10
TXN-2023-008748,CUST-271,248.94,false,7.47,0.00,0.00,7.47
TXN-2023-008749,CUST-271,158.95,false,4.77,0.00,0.00,4.77
TXN-2023-008750,CUST-271,257.87,false,7.74,0.00,0.00,7.74
TXN-2023-008751,CUST-271,459.38,false,13.78,0.00,0.00,13.78
TXN-2023-008752,CUST-271,954.15,false,28.62,0.00,0.00,28.62
TXN-2023-008753,CUST-271,234.52,false,7.04,0.00,0.00,7.04
TXN-2023-008754,CUST-271,214.02,false,6.42,0.00,0.00,6.42
TXN-2023-008755,CUST-271,344.52,false,10.34,0.00,0.00,10.34
TXN-2023-008756,CUST-271,191.18,false,5.74,0.00,0.00,5.74
TXN-2023-008757,CUST-271,674.36,false,20.23,0.00,0.00,20.23
TXN-2023-008758,CUST-271,283.74,false,8.51,0.00,0.00,8.51
TXN-2023-008759,CUST-271,753.33,false,22.60,0.00,0.00,22.60
TXN-2023-008760,CUST-271,652.09,false,19.56,0.00,0.00,19.56
TXN-2023-008761,CUST-271,466.92,false,14.01,0.00,0.00,14.01
TXN-2023-008762,CUST-271,276.98,false,8.31,0.00,0.00,8.31
TXN-2023-008763,CUST-271,225.31,false,6.76,0.00,0.00,6.76
TXN-2023-008764,CUST-271,318.95,false,9.57,0.00,0.00,9.57
TXN-2023-008765,CUST-271,280.84,false,8.43,0.00,0.00,8.43
TXN-2023-008766,CUST-272,254.86,false,7.65,0.00,0.00,7.65
TXN-2023-008767,CUST-272,403.30,false,12.10,0.00,0.00,12.10
TXN-2023-008768,CUST-272,202.93,false,6.09,0.00,0.00,6.09
TXN-2023-008769,CUST-272,471.30,false,14.14,0.00,0.00,14.14
TXN-2023-008770,CUST-272,136.59,false,4.10,0.00,0.00,4.10
TXN-2023-008771,CUST-272,288.80,false,8.66,0.00,0.00,8.66
TXN-2023-008772,CUST-272,285.24,true,8.56,8.56,0.00,17.11
TXN-2023-008773,CUST-272,452.50,false,13.58,0.00,0.00,13.58
TXN-2023-008774,CUST-272,253.21,false,7.60,0.00,0.00,7.60
TXN-2023-008775,CUST-272,169.35,false,5.08,0.00,0.00,5.08
TXN-2023-008776,CUST-272,259.23,false,7.78,0.00,0.00,7.78
TXN-2023-008777,CUST-272,306.50,false,9.20,0.00,0.00,9.20
TXN-2023-008778,CUST-272,224.86,false,6.75,0.00,0.00,6.75
TXN-2023-008779,CUST-272,282.81,false,8.48,0.00,0.00,8.48
TXN-2023-008780,CUST-272,705.34,true,21.16,21.16,0.00,42.32
TXN-2023-008781,CUST-272,414.22,false,12.43,0.00,0.00,12.43
TXN-2023-008782,CUST-272,127.76,false,3.83,0.00,0.00,3.83
TXN-2023-008783,CUST-272,455.14,false,13.65,0.00,0.00,13.65
TXN-2023-008784,CUST-272,199.42,false,5.98,0.00,0.00,5.98
TXN-2023-008785,CUST-272,149.12,false,4.47,0.00,0.00,4.47
TXN-2023-008786,CUST-272,202.12,false,6.06,0.00,0.00,6.06
TXN-2023-008787,CUST-272,410.05,false,12.30,0.00,0.00,12.30
TXN-2023-008788,CUST-272,320.04,false,9.60,0.00,0.00,9.60
TXN-2023-008789,CUST-272,205.33,false,6.16,0.00,0.00,6.16
TXN-2023-008790,CUST-272,176.92,false,5.31,0.00,0.00,5.31
TXN-2023-008791,CUST-272,226.93,false,6.81,0.00,0.00,6.81
TXN-2023-008792,CUST-272,282.71,false,8.48,0.00,0.00,8.48
TXN-2023-008793,CUST-272,537.22,false,16.12,0.00,0.00,16.12
TXN-2023-008794,CUST-272,447.26,false,13.42,0.00,0.00,13.42
TXN-2023-008795,CUST-272,349.02,false,10.47,0.00,0.00,10.47
TXN-2023-008796,CUST-272,549.80,false,16.49,0.00,0.00,16.49
TXN-2023-008797,CUST-272,164.50,false,4.94,0.00,0.00,4.94
TXN-2023-008798,CUST-272,460.31,false,13.81,0.00,0.00,13.81
TXN-2023-008799,CUST-272,315.51,false,9.47,0.00,0.00,9.47
TXN-2023-008800,CUST-272,106.46,false,3.19,0.00,0.00,3.19
TXN-2023-008801,CUST-272,230.14,false,6.90,0.00,0.00,6.90
TXN-2023-008802,CUST-272,443.19,false,13.30,0.00,0.00,13.30
TXN-2023-008803,CUST-273,591.01,false,17.73,0.00,0.00,17.73
TXN-2023-008804,CUST-273,487.58,false,14.63,0.00,0.00,14.63
TXN-2023-008805,CUST-273,519.61,false,15.59,0.00,0.00,15.59
TXN-2023-008806,CUST-273,325.29,true,9.76,9.76,0.00,19.52
TXN-2023-008807,CUST-273,897.02,false,26.91,0.00,0.00,26.91
TXN-2023-008808,CUST-273,287.49,false,8.62,0.00,0.00,8.62
TXN-2023-008809,CUST-273,536.98,false,16.11,0.00,0.00,16.11
TXN-2023-008810,CUST-273,574.24,false,17.23,0.00,0.00,17.23
TXN-2023-008811,CUST-273,561.24,false,16.84,0.00,0.00,16.84
TXN-2023-008812,CUST-273,393.10,false,11.79,0.00,0.00,11.79
TXN-2023-008813,CUST-273,178.54,false,5.36,0.00,0.00,5.36
TXN-2023-008814,CUST-273,404.41,false,12.13,0.00,0.00,12.13
TXN-2023-008815,CUST-273,337.64,false,10.13,0.00,0.00,10.13
TXN-2023-008816,CUST-273,424.20,false,12.73,0.00,0.00,12.73
TXN-2023-008817,CUST-273,418.00,false,12.54,0.00,0.00,12.54
TXN-2023-008818,CUST-273,798.58,false,23.96,0.00,0.00,23.96
TXN-2023-008819,CUST-273,447.78,false,13.43,0.00,0.00,13.43
TXN-2023-008820,CUST-273,482.95,false,14.49,0.00,0.00,14.49
TXN-2023-008821,CUST-273,520.04,false,15.60,0.00,0.00,15.60
TXN-2023-008822,CUST-273,849.44,false,25.48,0.00,0.00,25.48
TXN-2023-008823,CUST-273,408.19,false,12.25,0.00,0.00,12.25
TXN-2023-008824,CUST-273,438.01,false,13.14,0.00,0.00,13.14
TXN-2023-008825,CUST-273,399.55,false,11.99,0.00,0.00,11.99
TXN-2023-008826,CUST-273,735.44,false,22.06,0.00,0.00,22.06
TXN-2023-008827,CUST-273,429.16,false,12.87,0.00,0.00,12.87
TXN-2023-008828,CUST-273,318.04,false,9.54,0.00,0.00,9.54
TXN-2023-008829,CUST-273,458.40,false,13.75,0.00,0.00,13.75
TXN-2023-008830,CUST-273,414.79,false,12.44,0.00,0.00,12.44
TXN-2023-008831,CUST-273,317.59,false,9.53,0.00,0.00,9.53
TXN-2023-008832,CUST-273,186.91,false,5.61,0.00,0.00,5.61
TXN-2023-008833,CUST-273,324.68,false,9.74,0.00,0.00,9.74
TXN-2023-008834,CUST-273,199.31,false,5.98,0.00,0.00,5.98
TXN-2023-008835,CUST-273,488.69,false,14.66,0.00,0.00,14.66
TXN-2023-008836,CUST-273,336.38,false,10.09,0.00,0.00,10.09
TXN-2023-008837,CUST-273,352.91,false,10.59,0.00,0.00,10.59
TXN-2023-008838,CUST-273,226.36,false,6.79,0.00,0.00,6.79
TXN-2023-008839,CUST-273,553.00,false,16.59,0.00,0.00,16.59
TXN-2023-008840,CUST-273,147.58,false,4.43,0.00,0.00,4.43
TXN-2023-008841,CUST-273,168.45,false,5.05,0.00,0.00,5.05
TXN-2023-008842,CUST-273,429.40,false,12.88,0.00,0.00,12.88
TXN-2023-008843,CUST-274,1219.59,false,36.59,0.00,0.00,36.59
TXN-2023-008844,CUST-274,780.55,false,23.42,0.00,0.00,23.42
TXN-2023-008845,CUST-274,890.94,false,26.73,0.00,0.00,26.73
TXN-2023-008846,CUST-274,1757.78,false,52.73,0.00,0.00,52.73
TXN-2023-008847,CUST-274,782.12,false,23.46,0.00,0.00,23.46
TXN-2023-008848,CUST-274,1343.65,false,40.31,0.00,0.00,40.31
TXN-2023-008849,CUST-274,1814.32,false,54.43,0.00,0.00,54.43
TXN-2023-008850,CUST-274,797.65,false,23.93,0.00,0.00,23.93
TXN-2023-008851,CUST-274,907.95,false,27.24,0.00,0.00,27.24
TXN-2023-008852,CUST-274,2459.89,false,73.80,0.00,0.00,73.80
TXN-2023-008853,CUST-274,491.50,false,14.75,0.00,0.00,14.75
TXN-2023-008854,CUST-274,2299.06,false,68.97,0.00,0.00,68.97
TXN-2023-008855,CUST-274,457.30,false,13.72,0.00,0.00,13.72
TXN-2023-008856,CUST-274,1073.99,false,32.22,0.00,0.00,32.22
TXN-2023-008857,CUST-274,2553.66,false,76.61,0.00,0.00,76.61
TXN-2023-008858,CUST-274,697.65,true,20.93,20.93,0.00,41.86
TXN-2023-008859,CUST-274,856.41,true,25.69,25.69,0.00,51.38
TXN-2023-008860,CUST-274,1708.79,false,51.26,0.00,0.00,51.26
TXN-2023-008861,CUST-274,3766.24,false,112.99,0.00,33.90,146.88
TXN-2023-008862,CUST-274,897.45,false,26.92,0.00,0.00,26.92
TXN-2023-008863,CUST-274,2294.63,false,68.84,0.00,0.00,68.84
TXN-2023-008864,CUST-274,1636.35,false,49.09,0.00,0.00,49.09
TXN-2023-008865,CUST-274,780.52,false,23.42,0.00,0.00,23.42
TXN-2023-008866,CUST-274,1616.24,false,48.49,0.00,0.00,48.49
TXN-2023-008867,CUST-274,1984.54,false,59.54,0.00,0.00,59.54
TXN-2023-008868,CUST-274,3485.66,false,104.57,0.00,31.37,135.94
TXN-2023-008869,CUST-274,960.46,false,28.81,0.00,0.00,28.81
TXN-2023-008870,CUST-274,1196.46,true,35.89,35.89,0.00,71.79
TXN-2023-008871,CUST-274,1161.35,false,34.84,0.00,0.00,34.84
TXN-2023-008872,CUST-274,1433.39,false,43.00,0.00,0.00,43.00
TXN-2023-008873,CUST-274,1380.84,false,41.43,0.00,0.00,41.43
TXN-2023-008874,CUST-274,2704.07,true,81.12,81.12,0.00,162.24
TXN-2023-008875,CUST-275,218.10,false,6.54,0.00,0.00,6.54
TXN-2023-008876,CUST-275,218.10,false,6.54,0.00,0.00,6.54
TXN-2023-008877,CUST-275,223.06,false,6.69,0.00,0.00,6.69
TXN-2023-008878,CUST-275,197.66,false,5.93,0.00,0.00,5.93
TXN-2023-008879,CUST-275,180.03,false,5.40,0.00,0.00,5.40
TXN-2023-008880,CUST-275,223.06,false,6.69,0.00,0.00,6.69
TXN-2023-008881,CUST-275,141.21,false,4.24,0.00,0.00,4.24
TXN-2023-008882,CUST-275,112.13,false,3.36,0.00,0.00,3.36
TXN-2023-008883,CUST-275,202.22,false,6.07,0.00,0.00,6.07
TXN-2023-008884,CUST-275,196.02,false,5.88,0.00,0.00,5.88
TXN-2023-008885,CUST-275,156.57,false,4.70,0.00,0.00,4.70
TXN-2023-008886,CUST-275,221.75,false,6.65,0.00,0.00,6.65
TXN-2023-008887,CUST-275,98.16,false,2.94,0.00,0.00,2.94
TXN-2023-008888,CUST-275,198.90,false,5.97,0.00,0.00,5.97
TXN-2023-008889,CUST-275,207.10,false,6.21,0.00,0.00,6.21
TXN-2023-008890,CUST-275,260.23,false,7.81,0.00,0.00,7.81
TXN-2023-008891,CUST-275,143.28,false,4.30,0.00,0.00,4.30
TXN-2023-008892,CUST-275,200.52,false,6.02,0.00,0.00,6.02
TXN-2023-008893,CUST-275,140.72,false,4.22,0.00,0.00,4.22
TXN-2023-008894,CUST-275,121.70,false,3.65,0.00,0.00,3.65
TXN-2023-008895,CUST-275,120.01,false,3.60,0.00,0.00,3.60
TXN-2023-008896,CUST-275,309.80,false,9.29,0.00,0.00,9.29
TXN-2023-008897,CUST-275,165.54,false,4.97,0.00,0.00,4.97
TXN-2023-008898,CUST-275,204.68,false,6.14,0.00,0.00,6.14
TXN-2023-008899,CUST-275,98.38,false,2.95,0.00,0.00,2.95
TXN-2023-008900,CUST-275,302.37,false,9.07,0.00,0.00,9.07
TXN-2023-008901,CUST-275,300.08,false,9.00,0.00,0.00,9.00
TXN-2023-008902,CUST-275,164.04,false,4.92,0.00,0.00,4.92
TXN-2023-008903,CUST-275,41.92,false,1.26,0.00,0.00,1.26
TXN-2023-008904,CUST-275,187.85,false,5.64,0.00,0.00,5.64
TXN-2023-008905,CUST-275,282.80,false,8.48,0.00,0.00,8.48
TXN-2023-008906,CUST-275,118.11,false,3.54,0.00,0.00,3.54
TXN-2023-008907,CUST-275,232.80,false,6.98,0.00,0.00,6.98
TXN-2023-008908,CUST-275,106.33,false,3.19,0.00,0.00,3.19
TXN-2023-008909,CUST-275,152.19,false,4.57,0.00,0.00,4.57
